id_in_tp	bigg	metnetx	metacyc	kegg	seed	type	model
kdo2lipid4_e	['M_kdo2lipid4', 'kdo2lipid4']	MNXM824	KDO2-LIPID-IVA	['G11160', 'C06025']	cpd03586	met	iML1515
5pg35pg_c	['M_5pg35pg', '5pg35pg']	MNXM4772	L-DI-GMP	C18076	cpd18057	met	iML1515
urate_p	['urate', 'M_urate']	MNXM441	['URATE', 'CPD-15332']	C00366	cpd00300	met	iML1515
h2o_c	['M_oh1', 'h2o', 'oh1', 'M_h2o']	MNXM2	['WATER', 'OXONIUM', 'OH']	['C00001', 'D00001', 'C01328']	['cpd15275', 'cpd00001']	met	iML1515
ala__D_c	['M_ala__D', 'ala__D']	MNXM156	D-ALANINE	C00133	cpd00117	met	iML1515
alac__S_c	['alac__S', 'M_alac__S']	MNXM114079	2-ACETO-LACTATE	C06010	cpd19047	met	iML1515
dcdp_c	['M_dcdp', 'dcdp']	MNXM411	DCDP	C00705	cpd00533	met	iML1515
db4p_c	['M_db4p', 'db4p']	MNXM2323	DIHYDROXY-BUTANONE-P	C15556	cpd11225	met	iML1515
nmn_c	['M_nmn', 'nmn']	MNXM355	NICOTINAMIDE_NUCLEOTIDE	C00455	cpd00355	met	iML1515
gly_c	['M_gly', 'gly']	MNXM29	GLY	['D00011', 'C00037']	cpd00033	met	iML1515
h2o2_c	['M_h2o2', 'h2o2']	MNXM22	HYDROGEN-PEROXIDE	['D00008', 'C00027']	cpd00025	met	iML1515
malcoa_c	['malcoa', 'M_malcoa']	MNXM40	MALONYL-COA	C00083	cpd00070	met	iML1515
xyl__D_e	['xyl__D', 'M_xyl__D']	MNXM90941	['CPD-15377', 'D-Xylose']	['C00181', 'D06346']	cpd26831	met	iML1515
galctn__D_e	['M_galctn__D', 'galctn__D']	MNXM1734	D-GALACTONATE	C00880	cpd00653	met	iML1515
fmnh2_c	['fmnh2', 'M_fmnh2']	MNXM208	FMNH2	C01847	cpd01270	met	iML1515
alaala_c	['M_alaala', 'alaala']	MNXM669	D-ALA-D-ALA	C00993	cpd00731	met	iML1515
spmd_p	['M_spmd', 'spmd']	MNXM124	SPERMIDINE	C00315	cpd00264	met	iML1515
ni2_p	['M_ni2', 'ni2']	MNXM1847		C00291		met	iML1515
xmp_p	['M_xmp', 'xmp']	MNXM89160		C00655		met	iML1515
pacald_e	['M_pacald', 'pacald']	MNXM473	PHENYLACETALDEHYDE	C00601	cpd00464	met	iML1515
anhgm_c	['M_anhgm', 'anhgm']	MNXM3060			cpd15396	met	iML1515
LalaDgluMdapDala_p	['M_LalaDgluMdapDala', 'LalaDgluMdapDala']	MNXM59271			cpd15387	met	iML1515
garagund_c	['M_garagund', 'garagund']	MNXM55196	CPD0-2215		cpd15470	met	iML1515
o16a3und_p	['o16a3und', 'M_o16a3und']	MNXM31521			cpd15517	met	iML1515
sulfac_p	['M_sulfac', 'sulfac', 'sula', 'M_sula']	MNXM1949	CPD-10246	C14179	cpd09878	met	iML1515
cu2_c	['M_cu2', 'cu2']	MNXM632	CU+2		cpd00058	met	iML1515
tcynt_e	['M_tcynt', 'tcynt']	MNXM762	HSCN	C01755	cpd01211	met	iML1515
14glucan_c	['14glucan', 'M_14glucan']	MNXM2905	1-4-alpha-D-Glucan		cpd21754	met	iML1515
cdpdodec11eg_c	['cdpdodec11eg', 'M_cdpdodec11eg']	MNXM4509			cpd15420	met	iML1515
pgp120_p	['M_pgp120', 'pgp120']	MNXM5266				met	iML1515
1agpg180_p	['1agpg180', 'M_1agpg180']	MNXM6607	CPD0-2140		cpd26428	met	iML1515
psclys_c	['M_psclys', 'psclys']	MNXM6409	PSICOSELYSINE		cpd15559	met	iML1515
colipap_e	['colipap', 'M_colipap']	MNXM147454				met	iML1515
dhgly_c	['dhgly', 'M_dhgly']	MNXM1984	CPD-12279	C15809	cpd14545	met	iML1515
lipopb_c	['M_lipopb', 'lipopb']	MNXM147499				met	iML1515
2ippm_c	['2ippm', 'M_2ippm']	MNXM1706	CPD-9451	C02631	cpd01710	met	iML1515
3psme_c	['3psme', 'M_3psme']	MNXM1365	3-ENOLPYRUVYL-SHIKIMATE-5P	C01269	cpd00932	met	iML1515
imacp_c	['M_imacp', 'imacp']	MNXM1456	IMIDAZOLE-ACETOL-P	C01267	cpd00930	met	iML1515
xan_e	['xan', 'M_xan']	MNXM174	XANTHINE	C00385	cpd00309	met	iML1515
ttdcea_e	['ttdcea', 'M_ttdcea']	MNXM641				met	iML1515
tma_c	['tma', 'M_tma']	MNXM352	TRIMETHYLAMINE	C00565	cpd00441	met	iML1515
uama_c	['uama', 'M_uama']	MNXM722770		C01212	['cpd29609', 'cpd00890']	met	iML1515
trp__L_p	['M_trp__L', 'trp__L']	MNXM94	TRP	['D00020', 'C00806', 'C00078']	['cpd19007', 'cpd00065']	met	iML1515
lcts_p	['M_lcts', 'lcts']	MNXM362	CPD-15972	['C00243', 'D00046', 'G10504']	cpd00208	met	iML1515
fruur_e	['M_fruur', 'fruur']	MNXM1660	FRUCTURONATE	C00905	cpd00672	met	iML1515
frulys_p	['frulys', 'M_frulys']	MNXM1742	FRUCTOSELYSINE	C16488	cpd15466	met	iML1515
pmtcoa_c	['pmtcoa', 'M_pmtcoa']	MNXM88	PALMITYL-COA	C00154	cpd00134	met	iML1515
dump_e	['dump', 'M_dump']	MNXM234	DUMP	C00365	cpd00299	met	iML1515
3amp_p	['M_3amp', '3amp']	MNXM1985	CPD-3706	C01367	cpd00988	met	iML1515
kphphhlipa_c	['M_kphphhlipa', 'kphphhlipa']	MNXM58984	CPD0-2257		cpd15492	met	iML1515
gagicolipa_c	['M_gagicolipa', 'gagicolipa']	MNXM54163	CPD0-2258		cpd15469	met	iML1515
hg2_p	['M_hg2', 'hg2']	MNXM1562	HG+2	C00703	cpd00531	met	iML1515
2amsa_c	['M_2amsa', '2amsa']	MNXM2124	2-AMINOMALONATE-SEMIALDEHYDE	C11822	cpd08626	met	iML1515
dsbaox_p	['M_dsbaox', 'dsbaox']	MNXM97004			cpd15446	met	iML1515
pa161_p	['pa161', 'M_pa161']	MNXM90510			cpd15525	met	iML1515
ca2_c	['M_ca2', 'ca2']	MNXM128	CA+2	C00076	['cpd00063', 'cpd29674']	met	iML1515
galctn__L_p	['galctn__L', 'M_galctn__L']	MNXM636	CPD0-1083	C15930	cpd14659	met	iML1515
2fe1s_c	['M_2fe1s', '2fe1s']	MNXM147395				met	iML1515
flxso_c	['flxso', 'M_flxso']	MNXM145809				met	iML1515
gal_c	['gal', 'M_gal']	MNXM390	['D-galactopyranose', 'D-Galactose', 'ALPHA-D-GALACTOSE']	['D04291', 'C00984', 'C00124']	['cpd00724', 'cpd01112', 'cpd00108', 'cpd26818']	met	iML1515
phom_c	['phom', 'M_phom']	MNXM1334	O-PHOSPHO-L-HOMOSERINE	C01102	cpd00809	met	iML1515
glc__D_e	['M_glc__D', 'glc__D']	MNXM41	D-Glucose	['D00009', 'C00031']	['cpd00027', 'cpd26821']	met	iML1515
3odcoa_c	['3odcoa', 'M_3odcoa']	MNXM677	CPD0-2123	C05265	cpd03119	met	iML1515
ugmda_c	['M_ugmda', 'ugmda']	MNXM1954	C1			met	iML1515
mobd_e	['M_mobd', 'mobd']	MNXM1026	CPD-3	C06232	cpd11574	met	iML1515
nh4_e	['nh3', 'M_nh3', 'M_nh4', 'nh4']	MNXM15	['AMMONIA', 'AMMONIUM']	['C00014', 'D02916', 'C01342']	['cpd00013', 'cpd19013']	met	iML1515
idp_c	['idp', 'M_idp']	MNXM495	IDP	C00104	cpd00090	met	iML1515
ahdt_c	['ahdt', 'M_ahdt']	MNXM478513			cpd22178	met	iML1515
hdca_e	['hdca', 'M_hdca']	MNXM108	PALMITATE	['C00249', 'D05341']	cpd00214	met	iML1515
cenchddd_c	['M_cenchddd', 'cenchddd']	MNXM2161		C12622	cpd09253	met	iML1515
uacmamu_c	['M_uacmamu', 'uacmamu']	MNXM722783	UDP-MANNACA	C06240	cpd03732	met	iML1515
hxcoa_c	['M_hxcoa', 'hxcoa']	MNXM162502				met	iML1515
cynt_p	['cynt', 'M_cynt']	MNXM1191	CPD-69	C01417	cpd01015	met	iML1515
3hcinnm_p	['M_3hcinnm', '3hcinnm']	MNXM1799	CPD-10797	C12621	cpd09252	met	iML1515
ura_p	['ura', 'M_ura']	MNXM158	URACIL	['C00106', 'D00027']	cpd00092	met	iML1515
fald_e	['M_fald', 'fald']	MNXM56	FORMALDEHYDE	['D00017', 'C00067']	cpd00055	met	iML1515
uacgam_p	['M_uacgam', 'uacgam']	MNXM47	UDP-N-ACETYL-D-GLUCOSAMINE	['G10610', 'C00043']	cpd00037	met	iML1515
murein5p5p5p_p	['murein5p5p5p', 'M_murein5p5p5p']	MNXM7807			cpd15512	met	iML1515
murein4px4p_p	['M_murein4px4p', 'murein4px4p']	MNXM5316			cpd15506	met	iML1515
tmrs2eACP_c	['tmrs2eACP', 'M_tmrs2eACP']	MNXM24297	Tetradec-2-enoyl-ACPs	C05760	cpd11467	met	iML1515
pe180_c	['pe180', 'M_pe180']	MNXM31536	CPD-12818		['cpd23596', 'cpd15533']	met	iML1515
cpg180_c	['cpg180', 'M_cpg180']	MNXM48211	CPD0-2217		['cpd15436', 'cpd26448']	met	iML1515
pg120_p	['M_pg120', 'pg120']	MNXM1771				met	iML1515
2hdec9eg3p_c	['2hdec9eg3p', 'M_2hdec9eg3p']	MNXM5464			cpd15354	met	iML1515
cl_c	['cl', 'M_cl']	MNXM43	['HCL', 'CL-']	['D02057', 'C00698', 'C01327']	cpd00099	met	iML1515
2oxpaccoa_c	['M_2oxpaccoa', '2oxpaccoa']	MNXM2851	CPD0-2363	C19975	cpd21214	met	iML1515
g6p_c	['g6p', 'M_g6p']	MNXM160	D-glucopyranose-6-phosphate	C00092	['cpd00079', 'cpd26836']	met	iML1515
trdrd_c	['trdrd', 'M_trdrd']	MNXM96993	Red-Thioredoxin	C00342	['cpd11421', 'cpd28060']	met	iML1515
mnl1p_c	['M_mnl1p', 'mnl1p']	MNXM90126	MANNITOL-1P	C00644	['cpd27436', 'cpd00491']	met	iML1515
agm_c	['M_agm', 'agm']	MNXM328	AGMATHINE	C00179	cpd00152	met	iML1515
prpp_c	['prpp', 'M_prpp']	MNXM91	PRPP	C00119	cpd00103	met	iML1515
histd_c	['histd', 'M_histd']	MNXM1281	HISTIDINOL	C00860	cpd00641	met	iML1515
orot_c	['M_orot', 'orot']	MNXM235	OROTATE	['D00055', 'C00295']	cpd00247	met	iML1515
damp_c	['damp', 'M_damp']	MNXM432	DAMP	C00360	cpd00294	met	iML1515
fmn_c	['M_fmn', 'fmn']	MNXM119	FMN	C00061	cpd00050	met	iML1515
3oddcoa_c	['3oddcoa', 'M_3oddcoa']	MNXM705	CPD0-2105	C05263	cpd03117	met	iML1515
trnaglu_c	['trnaglu', 'M_trnaglu']	MNXM90886	GLT-tRNAs	C01641	cpd11912	met	iML1515
ins_e	['ins', 'M_ins']	MNXM334	INOSINE	['D00054', 'C00294']	cpd00246	met	iML1515
q8_c	['q8', 'M_q8']	MNXM232	UBIQUINONE-8	C17569	cpd15560	met	iML1515
orn_c	['M_orn__L', 'orn', 'orn__L', 'M_orn']	MNXM89689	L-ORNITHINE	['C00077', 'D08302', 'C01602']	['cpd00064', 'cpd19016']	met	iML1515
2ombzl_c	['M_2ombzl', '2ombzl']	MNXM90444	OCTAPRENYL-METHOXY-BENZOQUINONE		cpd15359	met	iML1515
gthox_e	['gthox', 'M_gthox']	MNXM151	OXIDIZED-GLUTATHIONE	['C00127', 'D00031']	cpd00111	met	iML1515
etha_c	['M_etha', 'etha']	MNXM218	ETHANOL-AMINE	['D05074', 'C00189']	cpd00162	met	iML1515
betald_c	['M_betald', 'betald']	MNXM457	BETAINE_ALDEHYDE	C00576	cpd00447	met	iML1515
hdca_c	['M_hdca', 'hdca']	MNXM108	PALMITATE	['C00249', 'D05341']	cpd00214	met	iML1515
fgam_c	['M_fgam', 'fgam']	MNXM453	5-P-RIBOSYL-N-FORMYLGLYCINEAMIDE	C04376	cpd02678	met	iML1515
dd2coa_c	['M_dd2coa', 'trans_dd2coa', 'dd2coa', 'M_trans_dd2coa']	MNXM642	CPD-7222	C03221	cpd02060	met	iML1515
iasp_c	['M_iasp', 'iasp']	MNXM599	IMINOASPARTATE	C05840	cpd03470	met	iML1515
fru_p	['M_fru', 'fru']	MNXM1380	['CPD-15382', 'D-Fructopyranose', 'FRU']	['D00114', 'C01496', 'C00095', 'C05003', 'C10906']	['cpd19015', 'cpd27040', 'cpd00082']	met	iML1515
indole_p	['M_indole', 'indole']	MNXM377	INDOLE	C00463	cpd00359	met	iML1515
ppal_c	['ppal', 'M_ppal']	MNXM821	CPD-665	C00479	cpd00371	met	iML1515
12dgr161_c	['12dgr161', 'M_12dgr161']	MNXM3774				met	iML1515
tartr__D_c	['tartr__D', 'M_tartr__D']	MNXM7948	D-TARTRATE	C02107	cpd19018	met	iML1515
3oxdhscoa_c	['3oxdhscoa', 'M_3oxdhscoa']	MNXM3852	CPD0-2364	C19945	cpd21184	met	iML1515
gslnt_c	['M_gslnt', 'gslnt']	MNXM148268				met	iML1515
ampnt_c						met	iML1515
f6p_c	['f6p', 'M_f6p']	MNXM155029	CPD-15709	C00085	cpd00072	met	iML1515
ametam_c	['ametam', 'M_ametam']	MNXM321	S-ADENOSYLMETHIONINAMINE	C01137	cpd00837	met	iML1515
pphn_c	['pphn', 'M_pphn']	MNXM503	PREPHENATE	C00254	cpd00219	met	iML1515
prlp_c	['prlp', 'M_prlp']	MNXM1408	PHOSPHORIBULOSYL-FORMIMINO-AICAR-P	C04916	cpd02991	met	iML1515
2mahmp_c	['2mahmp', 'M_2mahmp']	MNXM1135	AMINO-HYDROXYMETHYL-METHYLPYRIMIDINE-PP	C04752	cpd02894	met	iML1515
nicrnt_c	['M_nicrnt', 'nicrnt']	MNXM194	NICOTINATE_NUCLEOTIDE	C01185	cpd00873	met	iML1515
o2_e	['M_o2', 'o2']	MNXM4	OXYGEN-MOLECULE	['C00007', 'D00003']	cpd00007	met	iML1515
succ_e	['M_succ', 'succ']	MNXM25	SUC	C00042	cpd00036	met	iML1515
mql8_c	['M_mql8', 'mql8']	MNXM223	REDUCED-MENAQUINONE		cpd15499	met	iML1515
xtsn_e	['xtsn', 'M_xtsn']	MNXM687	XANTHOSINE	C01762	cpd01217	met	iML1515
5dglcn_c	['M_5dglcn', '5dglcn']	MNXM963	5-DEHYDROGLUCONATE	C01062	cpd00781	met	iML1515
mmet_e	['M_mmet', 'mmet']	MNXM1119	CPD-397	C03172	cpd02027	met	iML1515
N1aspmd_c	['M_N1aspmd', 'N1aspmd']	MNXM501	CPD-568	C00612	cpd00470	met	iML1515
methf_c	['M_methf', 'methf']	MNXM511	5-10-METHENYL-THF-GLU-N	C00445	cpd00347	met	iML1515
ala__L_p	['ala__L', 'M_ala__L']	MNXM32	L-ALPHA-ALANINE	['C00041', 'D00012', 'C01401']	['cpd01003', 'cpd00035']	met	iML1515
galur_p	['M_galur', 'galur']	MNXM48464	['D-Galactopyranuronate', 'D-GALACTURONATE']	C00333	cpd00280	met	iML1515
for_p	['M_for', 'for']	MNXM39	FORMATE	C00058	cpd00047	met	iML1515
fecrm_e	['fecrm', 'M_fecrm']	MNXM2825	CPD0-2241	C06228	cpd03724	met	iML1515
mal__D_e	['mal__D', 'M_mal__D']	MNXM1608	CPD-660	C00497	cpd00386	met	iML1515
g3pg_p	['M_g3pg', 'g3pg']	MNXM598	GLYCEROPHOSPHOGLYCEROL	C03274	cpd02090	met	iML1515
ppgpp_c	['M_ppgpp', 'ppgpp']	MNXM1189	GUANOSINE-5DP-3DP	C01228	cpd00905	met	iML1515
ethso3_c	['M_ethso3', 'eths', 'ethso3', 'M_eths']	MNXM7343	CPD-10434		cpd11579	met	iML1515
acgam1p_p	['acgam1p', 'M_acgam1p']	MNXM89939		C04256	cpd02611	met	iML1515
murein5px4p_p	['murein5px4p', 'M_murein5px4p']	MNXM88338	CPD0-2278		cpd15514	met	iML1515
dcaACP_c	['dcaACP', 'M_dcaACP']	MNXM90236				met	iML1515
3hcddec5eACP_c	['3hcddec5eACP', 'M_3hcddec5eACP']	MNXM5389			cpd15366	met	iML1515
2agpg140_p	['2agpg140', 'M_2agpg140']	MNXM34739	CPD0-2173		cpd26437	met	iML1515
1agpe180_p	['M_1agpe180', '1agpe180']	MNXM32694	CPD0-2152		cpd26433	met	iML1515
1agpg141_p	['M_1agpg141', '1agpg141']	MNXM6604				met	iML1515
sufbcd_c	['M_sufbcd', 'sufbcd']	MNXM147307				met	iML1515
nadphx__R_c						met	iML1515
oaa_c	['M_oaa', 'oaa']	MNXM46	OXALACETIC_ACID	C00036	cpd00032	met	iML1515
tre6p_c	['tre6p', 'M_tre6p']	MNXM448	TREHALOSE-6P	['G09795', 'C00689']	cpd00523	met	iML1515
man6p_c	['man6p', 'M_man6p']	MNXM40579	['Mannose-6-phosphate', 'CPD-15980']	C00275	cpd00235	met	iML1515
fprica_c	['M_fprica', 'fprica']	MNXM456	PHOSPHORIBOSYL-FORMAMIDO-CARBOXAMIDE	C04734	cpd02884	met	iML1515
mana_c	['M_mana', 'mana']	MNXM1045	D-MANNONATE	C00514	cpd00403	met	iML1515
glcn_e	['glcn__D', 'glcn', 'M_glcn', 'M_glcn__D']	MNXM341	GLUCONATE	C00257	cpd00222	met	iML1515
lipidA_c	['lipidA', 'M_lipidA']	MNXM1754	LIPID-IV-A	C04919	cpd02993	met	iML1515
sbt6p_c	['M_sbt6p', 'sbt6p']	MNXM393	D-SORBITOL-6-P	C01096	cpd00804	met	iML1515
csn_c	['csn', 'M_csn']	MNXM761	CYTOSINE	C00380	cpd00307	met	iML1515
ap5a_c	['M_ap5a', 'ap5a']	MNXM2412	CPD0-1137	C04058	cpd02511	met	iML1515
seln_c	['M_seln', 'seln']	MNXM92652	['CPD-678', 'SE-2']	C01528	['cpd28148', 'cpd01078']	met	iML1515
apoACP_c	['HC01161', 'M_apoACP', 'M_HC01161', 'apoACP']	MNXM2214			['cpd12370', 'cpd29672']	met	iML1515
ump_e	['M_ump', 'ump']	MNXM80	UMP	C00105	cpd00091	met	iML1515
enter_p	['enter', 'M_enter']	MNXM883	ENTEROBACTIN	C05821	cpd03453	met	iML1515
o2s_e	['o2s', 'M_o2s']	MNXM330	SUPER-OXIDE	C00704		met	iML1515
3cmp_p	['3cmp', 'M_3cmp']	MNXM2182	CPD-3711	C05822	cpd03454	met	iML1515
crn__D_c	['M_crn__D', 'crn__D']	MNXM246	D-CARNITINE	C15025	cpd10719	met	iML1515
udpgal_e	['udpgal', 'M_udpgal']	MNXM722709			cpd00043	met	iML1515
udpacgal_p	['udpacgal', 'M_uacgala', 'uacgala', 'M_udpacgal']	MNXM162233	UDP-N-ACETYL-GALACTOSAMINE	['C00203', 'G10611']	cpd00175	met	iML1515
glyc2p_e	['M_glyc2p', 'glyc2p']	MNXM2527	CPD-536	C02979	cpd01908	met	iML1515
murein5p3p_p	['murein5p3p', 'M_murein5p3p']	MNXM5972			cpd15509	met	iML1515
pa180_c	['M_pa180', 'pa180']	MNXM51279	CPD0-1423		['cpd26148', 'cpd15526']	met	iML1515
didp_c	['didp', 'M_didp']	MNXM2174	CPD0-2231	C01344	cpd00976	met	iML1515
pg161_p	['M_pg161', 'pg161']	MNXM75101	CPD0-2330		['cpd15539', 'cpd26463']	met	iML1515
2agpg141_p	['2agpg141', 'M_2agpg141']	MNXM3452				met	iML1515
1hdec9eg3p_p	['1hdec9eg3p', 'M_1hdec9eg3p']	MNXM91047			cpd15326	met	iML1515
iscu_4fe4s_c	['iscu_4fe4s', 'M_iscu_4fe4s']	MNXM148286				met	iML1515
cm_p	['M_cm', 'cm']	MNXM4519	CHLORAMPHENICOL	['D00104', 'C00918']	cpd00680	met	iML1515
cur_c						met	iML1515
prcp_c						met	iML1515
succ_c	['M_succ', 'succ']	MNXM25	SUC	C00042	cpd00036	met	iML1515
gam6p_c	['M_gam6p', 'gam6p']	MNXM370	D-GLUCOSAMINE-6-P	C00352	cpd00288	met	iML1515
aps_c	['aps', 'M_aps']	MNXM287	APS	C00224	cpd00193	met	iML1515
thdp_c	['M_thdp', 'thdp']	MNXM722737		C03972	cpd29199	met	iML1515
cdp_c	['M_cdp', 'cdp']	MNXM220	CDP	C00112	cpd00096	met	iML1515
ipdp_c	['ipdp', 'M_ipdp']	MNXM83	DELTA3-ISOPENTENYL-PP	C00129	cpd00113	met	iML1515
ppbng_c	['ppbng', 'M_ppbng']	MNXM554	PORPHOBILINOGEN	C00931	cpd00689	met	iML1515
pheme_c	['M_pheme', 'pheme']	MNXM249	PROTOHEME			met	iML1515
gua_e	['gua', 'M_gua']	MNXM259	GUANINE	C00242	cpd00207	met	iML1515
12ppd__S_c	['M_12ppd__S', '12ppd__S']	MNXM1255	PROPANE-1-2-DIOL	C02917	cpd19024	met	iML1515
2ohph_c	['2ohph', 'M_2ohph']	MNXM1635	2-OCTAPRENYL-6-HYDROXYPHENOL	C05811	cpd03445	met	iML1515
sucglu_c	['sucglu', 'M_sucglu']	MNXM1757	N2-SUCCINYLGLUTAMATE	C05931	cpd03525	met	iML1515
op4en_c	['op4en', 'M_op4en']	MNXM312	OXOPENTENOATE		cpd27712	met	iML1515
dmso_c	['M_dmso', 'dmso']	MNXM745	DMSO	['D01043', 'C11143']	cpd08021	met	iML1515
dtdp4d6dm_c	['M_dtdp4d6dm', 'dtdp4d6dm']	MNXM722893				met	iML1515
malttr_c	['malttr', 'M_malttr']	MNXM61038	MALTOTRIOSE			met	iML1515
sucarg_c	['M_sucarg', 'sucarg']	MNXM1756	CPD-421	C03296	cpd02103	met	iML1515
arab__L_p	['M_arab__L', 'arab__L']	MNXM461	L-ARABINOSE	['C00259', 'C11476']	['cpd00224', 'cpd27351']	met	iML1515
gsn_p	['M_gsn', 'gsn']	MNXM401	GUANOSINE	C00387	cpd00311	met	iML1515
no3_p	['no3', 'M_no3']	MNXM207	['CPD-15028', 'NITRATE']	['C00244', 'D02313']	cpd00209	met	iML1515
ddca_p	['ddca', 'M_ddca']	MNXM162258				met	iML1515
mobd_c	['M_mobd', 'mobd']	MNXM1026	CPD-3	C06232	cpd11574	met	iML1515
fecrm_un_e	['M_fecrm_un', 'fecrm_un']	MNXM53290	CPD0-2205		cpd15462	met	iML1515
g3pi_e	['M_g3pi', 'g3pi']	MNXM1517	CPD-541	C01225	cpd00902	met	iML1515
g3pc_e	['M_g3pc', 'g3pc']	MNXM367	L-1-GLYCERO-PHOSPHORYLCHOLINE	['D07349', 'C00670']	cpd29571	met	iML1515
23camp_p	['M_23camp', '23camp']	MNXM2598	CPD-3707	C02353	cpd01570	met	iML1515
uLa4n_c	['uLa4n', 'M_uLa4n']	MNXM90891			cpd15576	met	iML1515
tyrp_p	['tyrp', 'M_tyrp']	MNXM3323	CPD-3728	C06501	cpd03912	met	iML1515
ps181_c	['M_ps181', 'ps181']	MNXM7662				met	iML1515
pgp140_p	['pgp140', 'M_pgp140']	MNXM5272				met	iML1515
2agpg141_c	['2agpg141', 'M_2agpg141']	MNXM3452				met	iML1515
2agpg161_c	['2agpg161', 'M_2agpg161']	MNXM3453				met	iML1515
cysi__L_p	['cysi__L', 'M_cysi__L']	MNXM927	CYSTINE	['C00491', 'D03636']	cpd00381	met	iML1515
2ddara_c						met	iML1515
s7p_c	['M_s7p', 's7p']	MNXM271	D-SEDOHEPTULOSE-7-P	C05382	cpd00238	met	iML1515
prfp_c	['prfp', 'M_prfp']	MNXM1397	PHOSPHORIBOSYL-FORMIMINO-AICAR-P	C04896	cpd02979	met	iML1515
csn_e	['M_csn', 'csn']	MNXM761	CYTOSINE	C00380	cpd00307	met	iML1515
kdo8p_c	['M_kdo8p', 'kdo8p']	MNXM146080	KDO-8P	C04478	cpd02730	met	iML1515
ser__L_e	['ser__L', 'M_ser__L']	MNXM53	['SER', 'Serines']	['D00016', 'C00716', 'C00065']	['cpd00054', 'cpd30743']	met	iML1515
amob_c	['M_amob', 'amob']	MNXM3090	S-ADENOSYL-4-METHYLTHIO-2-OXOBUTANOATE	C04425	cpd02701	met	iML1515
ttdca_e	['M_ttdca', 'ttdca']	MNXM162239				met	iML1515
mmcoa__S_c	['mmcoa__S', 'M_mmcoa__S']	MNXM89955	D-METHYL-MALONYL-COA	C00683	['cpd00519', 'cpd29701']	met	iML1515
glyc__R_c	['M_glyc__R', 'glyc__R']	MNXM189	GLYCERATE	C00258		met	iML1515
dms_c	['M_dms', 'dms']	MNXM444	CPD-7670	C00580	cpd00450	met	iML1515
2dh3dgal_c	['2dh3dgal', 'M_2dh3dgal']	MNXM1627	2-DEHYDRO-3-DEOXY-D-GALACTONATE	C01216	cpd00894	met	iML1515
ddcaACP_c	['M_ddcaACP', 'ddcaACP']	MNXM89851				met	iML1515
hkndd_c	['hkndd', 'M_hkndd']	MNXM1693	CPD-157	C04479	cpd02731	met	iML1515
all6p_c	['M_all6p', 'all6p']	MNXM4545		C02962	cpd01901	met	iML1515
allul6p_c	['M_allul6p', 'allul6p']	MNXM92101			cpd15394	met	iML1515
galt_p	['galt', 'M_galt']	MNXM1233	GALACTITOL	C01697	cpd01171	met	iML1515
glc__D_p	['glc__D', 'M_glc__D']	MNXM41	D-Glucose	['D00009', 'C00031']	['cpd26821', 'cpd00027']	met	iML1515
phe__L_p	['M_phe__L', 'phe__L']	MNXM97	PHE	['C00079', 'C02057', 'D00021']	['cpd01400', 'cpd00066']	met	iML1515
tsul_p	['HC01501', 'M_HC01501', 'tsul', 'M_tsul']	MNXM323	S2O3	['C05529', 'C00320']	cpd00268	met	iML1515
thm_p	['M_thm', 'thm']	MNXM161565		D08580	cpd00305	met	iML1515
arbtn_fe3_e	['arbtn_fe3', 'M_arbtn_fe3']	MNXM1464	['AEROBACTIN', 'CPD0-2234']	C05554	['cpd26452', 'cpd03294']	met	iML1515
cl_e	['M_cl', 'cl']	MNXM43	['CL-', 'HCL']	['D02057', 'C00698', 'C01327']	cpd00099	met	iML1515
stcoa_c	['M_strcoa', 'strcoa', 'M_stcoa', 'stcoa']	MNXM272	STEAROYL-COA	C00412	cpd00327	met	iML1515
damp_p	['M_damp', 'damp']	MNXM432	DAMP	C00360	cpd00294	met	iML1515
3gmp_e	['M_3gmp', '3gmp']	MNXM2183	CPD-3708		cpd03701	met	iML1515
udpglcur_p	['M_udpglcur', 'udpglcur']	MNXM87	UDP-GLUCURONATE	['G10612', 'C00167']	cpd00144	met	iML1515
tddec2eACP_c	['tddec2eACP', 'M_tddec2eACP']	MNXM23842	Dodec-2-enoyl-ACPs	C05758	cpd11469	met	iML1515
pe180_p	['pe180', 'M_pe180']	MNXM31536	CPD-12818		['cpd15533', 'cpd23596']	met	iML1515
2agpe181_c	['M_2agpe181', '2agpe181']	MNXM3449				met	iML1515
3hpp_e	['M_3hpp', '3hpp']	MNXM872	3-HYDROXY-PROPIONATE	C01013	cpd00745	met	iML1515
opmeACP_c	['opmeACP', 'M_opmeACP']	MNXM147801				met	iML1515
meoh_p	['M_meoh', 'meoh']	MNXM157	METOH	['C00132', 'D02309']	cpd00116	met	iML1515
bwco1gdp_c	['bwco1gdp', 'M_bwco1gdp']	MNXM148530				met	iML1515
acmet_c						met	iML1515
nadhx__S_c						met	iML1515
23dhmp_c	['23dhmp', 'M_23dhmp']	MNXM1202	1-KETO-2-METHYLVALERATE	C06007	cpd19046	met	iML1515
hmbil_c	['hmbil', 'M_hmbil']	MNXM547	HYDROXYMETHYLBILANE	C01024	cpd00755	met	iML1515
no3_e	['no3', 'M_no3']	MNXM207	['NITRATE', 'CPD-15028']	['D02313', 'C00244']	cpd00209	met	iML1515
