qseqid,sseqid,evalue_x,pident_x,length_x,bitscore_x,ppos_x,qcovs_x,evalue_y,pident_y,length_y,bitscore_y,ppos_y,qcovs_y
BSU10050,MBLCLPDI_01396,3.0199999999999997e-32,26.456,412,122.0,47.33,98,1.1199999999999999e-35,27.184,412,132.0,49.03,99
BSU10110,MBLCLPDI_01404,9.779999999999995e-125,38.635999999999996,616,384.0,55.19,80,4.349999999999999e-124,39.363,597,383.0,55.78,82
BSU10170,MBLCLPDI_01087,1.74e-60,36.728,324,192.0,53.4,99,3.62e-60,36.728,324,192.0,53.4,99
BSU10220,MBLCLPDI_01927,8.089999999999998e-151,49.535,430,431.0,71.4,99,1.7199999999999995e-150,49.535,430,431.0,71.4,98
BSU10250,MBLCLPDI_01833,5.1399999999999994e-101,46.29600000000001,324,297.0,66.05,96,1.0899999999999997e-100,46.29600000000001,324,297.0,66.05,96
BSU10620,MBLCLPDI_00054,1.3899999999999996e-110,24.901,1269,371.0,46.18,99,2.1899999999999992e-113,24.901,1269,380.0,46.18,99
BSU10630,MBLCLPDI_00055,2.31e-40,34.454,357,158.0,51.82,99,5.4699999999999995e-40,34.454,357,158.0,51.82,94
BSU10640,MBLCLPDI_01161,2.0999999999999997e-35,34.944,269,129.0,49.07,68,4.17e-35,34.944,269,129.0,49.07,69
BSU10880,MBLCLPDI_02067,1.59e-54,29.916999999999998,361,184.0,50.69,73,2.719999999999999e-54,29.916999999999998,361,184.0,50.69,91
BSU11030,MBLCLPDI_00840,4.3399999999999993e-66,42.086000000000006,278,205.0,60.07,92,8.929999999999999e-66,42.086000000000006,278,205.0,60.07,95
BSU11140,MBLCLPDI_00986,7.749999999999999e-47,35.273,275,154.0,54.91,98,1.63e-46,35.273,275,154.0,54.91,97
BSU11160,MBLCLPDI_01331,2.16e-38,52.475,101,120.0,77.23,99,4.6099999999999997e-38,52.475,101,120.0,77.23,97
BSU11250,MBLCLPDI_00468,5.719999999999999e-71,39.329,328,219.0,56.1,95,1.25e-70,39.329,328,219.0,56.1,98
BSU11340,MBLCLPDI_01083,1.3899999999999999e-137,50.611000000000004,409,396.0,66.99,99,2.889999999999999e-137,50.611000000000004,409,396.0,66.99,99
BSU11420,MBLCLPDI_00221,1.2999999999999998e-50,35.777,341,167.0,55.72,98,2.81e-50,35.777,341,167.0,55.72,98
BSU11500,MBLCLPDI_00643,6.44e-72,74.046,131,207.0,89.31,100,1.3699999999999998e-71,74.046,131,207.0,89.31,98
BSU11600,MBLCLPDI_00648,2.9999999999999998e-90,60.294,204,260.0,77.94,96,6.4499999999999995e-90,60.294,204,260.0,77.94,94
BSU11610,MBLCLPDI_00649,2.5399999999999994e-80,45.247,263,239.0,66.16,97,5.3799999999999984e-80,45.247,263,239.0,66.16,96
BSU11640,MBLCLPDI_01194,1.6399999999999995e-132,38.111,614,397.0,60.59,99,1.6499999999999995e-132,38.111,614,398.0,60.59,99
BSU11710,MBLCLPDI_01139,4.329999999999999e-77,44.747,257,231.0,65.76,94,6.669999999999998e-68,44.747,257,209.0,65.76,94
BSU11720,MBLCLPDI_01077,1.4199999999999997e-85,50.198,253,251.0,67.59,97,2.929999999999999e-85,50.198,253,251.0,67.59,98
BSU12320,MBLCLPDI_00802,1.3299999999999998e-44,28.732,355,152.0,47.61,99,2.94e-44,28.732,355,152.0,47.61,97
BSU12360,MBLCLPDI_00970,6.549999999999999e-32,27.094,406,121.0,48.28,94,2.87e-34,27.094,406,128.0,48.28,95
BSU12860,MBLCLPDI_00416,2.2599999999999992e-142,49.655,435,410.0,66.9,99,4.789999999999999e-142,49.655,435,410.0,66.9,98
BSU13010,MBLCLPDI_00660,1.11e-89,40.653,337,269.0,62.02,96,2.2699999999999997e-89,40.653,337,269.0,62.02,97
BSU13030,MBLCLPDI_00410,8.489999999999999e-40,42.073,164,129.0,59.15,95,4.9000000000000007e-42,42.073,164,135.0,59.15,97
BSU13130,MBLCLPDI_00375,2.6599999999999994e-138,49.265,408,398.0,67.4,98,1.5799999999999996e-135,49.497,398,392.0,67.59,96
BSU13250,MBLCLPDI_01363,5.039999999999999e-75,48.908,229,223.0,71.62,99,1.05e-74,48.908,229,223.0,71.62,99
BSU13570,MBLCLPDI_00377,2.02e-90,47.692,260,264.0,65.77,100,4.25e-90,47.692,260,264.0,65.77,99
BSU13580,MBLCLPDI_00378,0.0,61.48,392,506.0,74.74,98,2.999999999999999e-177,61.48,392,496.0,74.74,100
BSU13700,MBLCLPDI_01478,0.0,54.596000000000004,718,785.0,71.17,99,0.0,55.292,718,782.0,71.87,98
BSU13850,MBLCLPDI_01578,4.0699999999999996e-42,44.068000000000005,177,146.0,65.54,28,2.5e-42,44.068000000000005,177,146.0,65.54,95
BSU13860,MBLCLPDI_00599,2.7499999999999996e-104,42.265,362,307.0,61.6,99,5.799999999999999e-104,42.265,362,307.0,61.6,99
BSU13900,MBLCLPDI_01476,8.449999999999999e-37,59.302,86,115.0,82.56,98,1.7699999999999997e-36,59.302,86,115.0,82.56,98
BSU13910,MBLCLPDI_01475,0.0,49.027,565,572.0,69.03,99,0.0,49.027,565,572.0,69.03,98
BSU14000,MBLCLPDI_00832,1.9699999999999995e-99,41.489,376,297.0,63.3,95,7.879999999999999e-102,42.021,376,304.0,63.83,95
BSU14180,MBLCLPDI_00695,3.37e-107,62.711999999999996,236,305.0,81.36,100,4.129999999999999e-99,62.711999999999996,236,285.0,81.36,100
BSU14190,MBLCLPDI_00696,8.979999999999998e-122,47.17,371,353.0,64.69,98,1.9099999999999999e-121,47.17,371,353.0,64.69,97
BSU14210,MBLCLPDI_00596,7.4e-47,42.424,198,154.0,62.12,74,1.69e-46,42.424,198,154.0,62.12,68
BSU14270,MBLCLPDI_01104,9.66e-53,32.919000000000004,322,173.0,53.73,94,1.9699999999999995e-45,32.919000000000004,322,155.0,53.73,92
BSU14280,MBLCLPDI_01106,2.4599999999999998e-80,36.01,411,249.0,54.74,96,4.8499999999999995e-80,36.01,411,249.0,54.74,99
BSU14360,MBLCLPDI_00038,2.5499999999999993e-76,50.222,225,226.0,68.0,97,5.379999999999998e-76,50.222,225,226.0,68.0,97
BSU14510,MBLCLPDI_01715,1.8799999999999996e-58,42.99100000000001,214,180.0,66.36,96,3.96e-58,42.99100000000001,214,180.0,66.36,96
BSU14530,MBLCLPDI_01673,0.0,59.386,554,671.0,75.09,99,0.0,59.386,554,671.0,75.09,90
BSU14560,MBLCLPDI_00712,2.6699999999999995e-63,50.81100000000001,185,189.0,70.27,99,5.649999999999999e-63,50.81100000000001,185,189.0,70.27,99
BSU14580,MBLCLPDI_00713,9.479999999999997e-135,54.04600000000001,346,385.0,73.7,93,2.5099999999999994e-130,54.04600000000001,346,375.0,73.7,93
BSU14590,MBLCLPDI_00714,4.0899999999999987e-134,56.615,325,380.0,76.62,100,2.3699999999999996e-132,56.615,325,377.0,76.62,100
BSU14600,MBLCLPDI_00715,1.6999999999999995e-127,46.102,449,372.0,63.47,99,5.889999999999998e-129,46.309,447,377.0,64.21,99
BSU14610,MBLCLPDI_00716,3.0799999999999994e-176,52.653999999999996,471,499.0,71.76,98,6.499999999999997e-176,52.653999999999996,471,499.0,71.76,99
BSU14670,MBLCLPDI_00718,2.15e-58,36.965,257,182.0,57.59,97,4.3599999999999996e-58,36.965,257,182.0,57.59,98
BSU14770,MBLCLPDI_00719,0.0,67.267,611,863.0,82.98,99,0.0,67.608,602,853.0,83.06,98
BSU14830,MBLCLPDI_01389,4.549999999999999e-77,39.655,290,234.0,62.76,94,9.429999999999998e-77,39.655,290,234.0,62.76,95
BSU15010,MBLCLPDI_00722,1.36e-60,46.196000000000005,184,183.0,67.39,100,2.8900000000000003e-60,46.196000000000005,184,183.0,67.39,98
BSU15020,MBLCLPDI_00723,3.77e-48,42.675,157,150.0,65.61,98,8.46e-48,42.675,157,150.0,65.61,91
BSU15050,MBLCLPDI_00724,1.45e-60,38.532,327,194.0,53.82,93,4.789999999999999e-65,37.758,339,206.0,53.98,96
BSU15060,MBLCLPDI_01366,1.5599999999999997e-77,36.709,395,241.0,56.71,94,4.249999999999999e-76,36.961999999999996,395,238.0,56.96,98
BSU15130,MBLCLPDI_00666,8.329999999999998e-70,63.043,138,203.0,82.61,97,1.7299999999999998e-69,63.043,138,203.0,82.61,97
BSU15140,MBLCLPDI_00667,1.6599999999999997e-137,62.701,311,388.0,75.88,99,3.539999999999999e-137,62.701,311,388.0,75.88,97
BSU15160,MBLCLPDI_00669,3.389999999999999e-154,38.678000000000004,711,460.0,57.81,98,9.969999999999997e-156,38.678000000000004,711,465.0,57.81,97
BSU15180,MBLCLPDI_02102,1.58e-53,32.549,510,184.0,49.22,96,2.2699999999999998e-59,32.549,510,201.0,49.22,96
BSU15190,MBLCLPDI_00670,1.6499999999999997e-95,47.771,314,282.0,66.88,96,5.52e-91,47.771,314,271.0,66.88,95
BSU15200,MBLCLPDI_00671,2.2499999999999995e-126,46.516999999999996,445,370.0,64.94,98,5.229999999999999e-135,46.516999999999996,445,393.0,64.94,97
BSU15210,MBLCLPDI_00720,1.88e-61,36.486,370,199.0,55.68,96,2.29e-56,37.11,353,186.0,55.52,85
BSU15220,MBLCLPDI_00672,9.449999999999997e-126,48.208999999999996,363,362.0,68.04,99,2.0099999999999994e-125,48.208999999999996,363,362.0,68.04,98
BSU15230,MBLCLPDI_00444,3.4399999999999995e-79,41.333,300,239.0,62.33,99,7.069999999999999e-79,41.333,300,239.0,62.33,99
BSU15240,MBLCLPDI_00673,4.7e-30,28.226,248,110.0,52.42,93,1.0900000000000001e-29,28.226,248,110.0,52.42,86
BSU15280,MBLCLPDI_00674,3.4699999999999996e-89,37.327,434,275.0,58.99,97,9.679999999999998e-93,37.327,434,285.0,58.99,94
BSU15290,MBLCLPDI_00675,1.5399999999999997e-132,61.972,355,382.0,80.56,93,2.9699999999999993e-134,56.848,387,387.0,73.9,93
BSU15380,MBLCLPDI_01321,5.309999999999999e-44,35.683,227,144.0,54.63,97,1.13e-43,35.683,227,144.0,54.63,96
BSU15410,MBLCLPDI_00678,1.46e-57,36.508,252,180.0,56.75,98,3.11e-57,36.508,252,180.0,56.75,97
BSU15420,MBLCLPDI_00679,2.8500000000000002e-39,39.634,164,129.0,68.9,93,8.94e-39,39.634,164,129.0,68.9,67
BSU15430,MBLCLPDI_00680,0.0,55.58,923,1070.0,72.48,99,0.0,55.58,923,1070.0,72.48,97
BSU15460,MBLCLPDI_01016,1.2799999999999997e-129,63.066,287,367.0,75.61,95,2.6799999999999993e-129,63.066,287,367.0,75.61,94
BSU15470,MBLCLPDI_00076,9.199999999999999e-70,57.471000000000004,174,206.0,77.01,96,1.9e-69,57.471000000000004,174,206.0,77.01,97
BSU15480,MBLCLPDI_00509,1.2399999999999996e-152,54.588,425,436.0,76.71,97,4.329999999999999e-152,54.588,425,435.0,76.71,99
BSU15490,MBLCLPDI_00129,6.409999999999999e-110,54.915,295,317.0,70.85,95,3.679999999999999e-112,54.915,295,324.0,70.85,95
BSU15500,MBLCLPDI_00130,2.3599999999999995e-130,46.824,425,379.0,62.82,97,4.949999999999999e-130,46.824,425,379.0,62.82,99
BSU15510,MBLCLPDI_00091,2.899999999999999e-144,51.541000000000004,357,409.0,72.55,98,6.019999999999998e-144,51.541000000000004,357,409.0,72.55,99
BSU15520,MBLCLPDI_00090,0.0,62.949,1058,1360.0,77.69,99,0.0,62.949,1058,1374.0,77.69,99
BSU15540,MBLCLPDI_00131,2.5499999999999995e-110,53.041000000000004,296,318.0,73.65,94,5.279999999999999e-110,53.041000000000004,296,318.0,73.65,96
BSU15550,MBLCLPDI_00132,2.3499999999999996e-71,48.498000000000005,233,214.0,67.38,97,4.999999999999999e-71,48.498000000000005,233,214.0,67.38,96
BSU15560,MBLCLPDI_00133,2.2499999999999996e-89,60.096000000000004,208,258.0,75.48,96,4.639999999999999e-89,60.096000000000004,208,258.0,75.48,97
BSU15610,MBLCLPDI_01868,2.5199999999999995e-70,45.833,240,219.0,67.92,93,2.2399999999999998e-72,45.833,240,226.0,67.92,52
BSU15640,MBLCLPDI_01019,7.909999999999999e-152,43.00899999999999,565,444.0,62.48,98,9.729999999999997e-152,42.73,564,444.0,62.41,99
BSU15650,MBLCLPDI_01805,2.2899999999999996e-172,35.871,867,519.0,56.75,97,1.1299999999999995e-158,35.755,867,484.0,56.63,96
BSU15680,MBLCLPDI_01308,1.19e-87,60.199,201,253.0,73.63,99,2.5099999999999997e-87,60.199,201,253.0,73.63,98
BSU15700,MBLCLPDI_01306,8.65e-109,44.81,395,322.0,64.05,96,3.639999999999999e-103,44.81,395,308.0,64.05,98
BSU15710,MBLCLPDI_01305,0.0,51.295,811,790.0,66.58,99,0.0,51.295,811,790.0,66.58,99
BSU15730,MBLCLPDI_01304,6.75e-87,46.178999999999995,301,259.0,68.11,95,4.089999999999999e-95,46.178999999999995,301,281.0,68.11,95
BSU15740,MBLCLPDI_01303,1.4099999999999996e-131,45.372,443,383.0,65.69,99,2.969999999999999e-131,45.372,443,383.0,65.69,98
BSU15760,MBLCLPDI_01302,1.25e-54,37.5,240,172.0,58.33,94,2.5399999999999997e-54,37.5,240,172.0,58.33,97
BSU15770,MBLCLPDI_01301,8.44e-153,37.774,638,451.0,59.4,98,6.449999999999998e-150,37.402,639,445.0,58.53,99
BSU15780,MBLCLPDI_01300,8.409999999999998e-97,46.823,299,283.0,66.89,100,1.7499999999999997e-96,46.823,299,283.0,66.89,99
BSU15790,MBLCLPDI_01299,2.8999999999999993e-73,53.271,214,217.0,69.63,99,6.06e-73,53.271,214,217.0,69.63,98
BSU15800,MBLCLPDI_01298,6.9599999999999995e-43,38.605,215,140.0,55.81,99,1.47e-42,38.605,215,140.0,55.81,98
BSU15830,MBLCLPDI_01296,6.759999999999999e-45,56.034,116,138.0,78.45,97,1.4099999999999998e-44,56.034,116,138.0,78.45,97
BSU15840,MBLCLPDI_01295,1.4299999999999995e-171,44.815,569,494.0,64.5,100,3.4199999999999995e-172,44.815,569,496.0,64.5,100
BSU15850,MBLCLPDI_01201,2.87e-47,49.412,170,151.0,65.29,75,5.999999999999999e-47,49.412,170,151.0,65.29,75
BSU15860,MBLCLPDI_01200,2.57e-109,57.931000000000004,290,315.0,77.93,96,1.9399999999999997e-114,57.931000000000004,290,329.0,77.93,99
BSU15870,MBLCLPDI_01294,0.0,54.95399999999999,646,706.0,72.76,95,0.0,54.95399999999999,646,718.0,72.76,95
BSU15890,MBLCLPDI_01293,1.4899999999999997e-98,47.059,323,291.0,65.94,95,7.469999999999999e-92,47.059,323,275.0,65.94,94
BSU15900,MBLCLPDI_01085,3.26e-37,30.794,315,131.0,48.25,97,6.790000000000001e-37,30.794,315,131.0,48.25,98
BSU15910,MBLCLPDI_01084,4.339999999999999e-76,45.122,246,227.0,69.11,99,8.99e-76,45.122,246,227.0,69.11,99
BSU15930,MBLCLPDI_01291,2.1499999999999995e-74,46.725,229,222.0,67.69,92,3.18e-74,46.93,228,223.0,67.98,98
BSU15940,MBLCLPDI_01290,0.0,38.286,1225,743.0,59.43,99,0.0,38.286,1225,743.0,59.43,99
BSU15950,MBLCLPDI_01289,7.929999999999998e-120,58.599,314,350.0,77.39,95,1.29e-119,58.599,314,351.0,77.39,62
BSU15970,MBLCLPDI_01288,6.439999999999999e-34,50.45,111,110.0,68.47,100,1.38e-33,50.45,111,110.0,68.47,98
BSU15980,MBLCLPDI_01287,0.0,60.417,432,546.0,78.7,97,0.0,60.417,432,522.0,78.7,90
BSU15990,MBLCLPDI_01286,5.789999999999999e-46,67.778,90,139.0,83.33,100,1.22e-45,67.778,90,139.0,83.33,99
BSU16020,MBLCLPDI_01284,5.84e-57,48.503,167,172.0,74.25,96,4.0999999999999996e-53,48.503,167,164.0,74.25,98
BSU16030,MBLCLPDI_01283,1.0699999999999997e-101,56.198,242,292.0,75.62,98,2.3199999999999993e-101,56.198,242,292.0,75.62,96
BSU16040,MBLCLPDI_01281,6.899999999999999e-57,72.807,114,168.0,84.21,99,1.6100000000000002e-56,72.807,114,168.0,84.21,89
BSU16050,MBLCLPDI_00864,4.0899999999999994e-85,45.423,284,253.0,64.08,99,8.789999999999998e-85,45.423,284,253.0,64.08,96
BSU16060,MBLCLPDI_00865,1.8999999999999995e-83,46.063,254,246.0,66.54,99,3.9899999999999985e-83,46.063,254,246.0,66.54,99
BSU16110,MBLCLPDI_00866,9.389999999999999e-56,37.634,279,178.0,56.99,94,1.9199999999999996e-55,37.634,279,178.0,56.99,94
BSU16120,MBLCLPDI_00867,0.0,64.535,688,914.0,76.6,99,0.0,64.535,688,895.0,76.6,97
BSU16490,MBLCLPDI_00769,4.919999999999999e-130,71.008,238,364.0,87.39,97,2.2499999999999996e-127,72.687,227,358.0,87.67,87
BSU16500,MBLCLPDI_00770,1.0499999999999995e-121,58.478,289,346.0,76.47,99,1.7199999999999992e-109,58.478,289,316.0,76.47,99
BSU16510,MBLCLPDI_00771,4.8299999999999994e-122,64.854,239,343.0,84.94,99,1.33e-112,64.854,239,320.0,84.94,99
BSU16520,MBLCLPDI_00772,6.409999999999997e-69,57.376999999999995,183,204.0,73.22,99,1.3499999999999999e-68,57.376999999999995,183,204.0,73.22,98
BSU16530,MBLCLPDI_00775,7.519999999999999e-103,60.086000000000006,233,295.0,74.68,88,1.5399999999999997e-102,60.086000000000006,233,295.0,74.68,92
BSU16540,MBLCLPDI_00776,1.8899999999999997e-72,46.743,261,219.0,64.75,97,8.969999999999999e-67,46.743,261,205.0,64.75,99
BSU16560,MBLCLPDI_00777,2.2799999999999993e-112,43.236999999999995,414,332.0,60.39,97,4.98e-116,43.705,421,342.0,60.81,99
BSU16570,MBLCLPDI_00778,0.0,52.669,562,612.0,71.0,99,0.0,52.669,562,612.0,71.0,97
BSU16580,MBLCLPDI_00779,0.0,54.25,1447,1617.0,71.87,99,0.0,54.325,1445,1630.0,72.18,100
BSU16590,MBLCLPDI_00780,3.03e-52,49.351000000000006,154,159.0,70.78,97,6.38e-52,49.351000000000006,154,159.0,70.78,98
BSU16600,MBLCLPDI_00781,2.8999999999999994e-134,54.986999999999995,371,385.0,72.51,93,5.339999999999998e-127,54.986999999999995,371,367.0,72.51,94
BSU16630,MBLCLPDI_00784,0.0,54.328,751,805.0,71.9,99,0.0,53.805,749,776.0,71.3,99
BSU16650,MBLCLPDI_00785,3.91e-31,44.95399999999999,109,103.0,73.39,92,8.32e-31,44.95399999999999,109,103.0,73.39,92
BSU16660,MBLCLPDI_00786,9.849999999999998e-92,45.545,303,271.0,63.7,98,2.0099999999999997e-91,45.545,303,271.0,63.7,99
BSU16670,MBLCLPDI_00787,2.6099999999999996e-78,40.777,309,238.0,59.55,97,5.44e-78,40.777,309,238.0,59.55,97
BSU16680,MBLCLPDI_00730,9.12e-42,67.416,89,128.0,82.02,100,1.9100000000000002e-41,67.416,89,128.0,82.02,100
BSU16750,MBLCLPDI_00700,7.039999999999998e-149,56.818000000000005,352,419.0,75.28,100,1.4999999999999995e-148,56.818000000000005,352,419.0,75.28,100
BSU16770,MBLCLPDI_00697,5.709999999999999e-83,42.806999999999995,285,248.0,65.26,98,1.2599999999999998e-82,42.806999999999995,285,248.0,65.26,92
BSU16780,MBLCLPDI_00731,9.419999999999998e-177,44.08,549,508.0,66.67,99,2.0999999999999992e-176,44.08,549,508.0,66.67,93
BSU16845,MBLCLPDI_00568,2.1999999999999998e-67,33.092,414,216.0,53.86,96,4.469999999999999e-67,33.092,414,216.0,53.86,98
BSU16860,MBLCLPDI_00569,1.3299999999999998e-129,45.327,428,377.0,67.06,98,1.5699999999999997e-134,45.327,428,390.0,67.06,98
BSU16910,MBLCLPDI_00570,6.3099999999999994e-30,29.889,271,111.0,50.18,92,2.6399999999999998e-31,30.682,264,116.0,50.38,70
BSU16920,MBLCLPDI_00571,6.139999999999999e-54,48.663000000000004,187,166.0,67.91,96,1.3e-53,48.663000000000004,187,166.0,67.91,96
BSU16930,MBLCLPDI_00572,7.04e-89,36.855,407,271.0,56.02,97,1.4699999999999996e-88,36.855,407,271.0,56.02,98
BSU16940,MBLCLPDI_00573,0.0,72.64399999999999,329,514.0,89.97,94,0.0,72.64399999999999,329,513.0,89.97,91
BSU16960,MBLCLPDI_00574,0.0,58.641000000000005,515,611.0,81.17,99,0.0,59.718999999999994,499,593.0,81.16,97
BSU16990,MBLCLPDI_02022,2.4e-34,31.287,342,125.0,48.54,97,2.02e-35,31.098000000000003,328,129.0,48.78,93
BSU17040,MBLCLPDI_00575,0.0,54.195,882,957.0,71.54,99,0.0,54.195,882,946.0,71.54,99
BSU17050,MBLCLPDI_00576,0.0,44.812,665,569.0,64.06,99,0.0,44.812,665,553.0,64.06,98
BSU17150,MBLCLPDI_00761,1.12e-49,32.84,405,169.0,51.36,95,5.939999999999999e-54,32.84,405,181.0,51.36,98
BSU17330,MBLCLPDI_01338,8.319999999999999e-96,49.481,289,282.0,67.13,90,1.2199999999999996e-91,49.481,289,272.0,67.13,93
BSU17430,MBLCLPDI_01784,3.879999999999999e-83,39.894,376,257.0,61.44,87,3.0999999999999998e-74,37.186,398,235.0,58.29,91
BSU17460,MBLCLPDI_01337,0.0,63.575,442,625.0,81.0,99,0.0,63.575,442,625.0,81.0,99
BSU17850,MBLCLPDI_00762,2.06e-77,55.122,205,227.0,74.63,99,4.379999999999999e-77,55.122,205,227.0,74.63,98
BSU18070,MBLCLPDI_00869,9.35e-55,51.323,189,169.0,65.61,97,2.12e-54,51.323,189,169.0,65.61,90
BSU18090,MBLCLPDI_00870,0.0,67.742,651,914.0,83.72,98,0.0,67.742,651,914.0,83.72,97
BSU18100,MBLCLPDI_00871,0.0,53.972,793,844.0,73.01,98,0.0,53.972,793,857.0,73.01,97
BSU18190,MBLCLPDI_01928,3.38e-29,34.171,199,103.0,52.76,96,7.42e-29,34.171,199,103.0,52.76,94
BSU18470,MBLCLPDI_00376,9.56e-59,41.016000000000005,256,187.0,60.55,68,1.41e-58,41.016000000000005,256,187.0,60.55,98
BSU19520,MBLCLPDI_00884,4.6299999999999984e-158,58.221000000000004,371,448.0,77.9,83,8.249999999999997e-158,58.221000000000004,371,448.0,77.9,98
BSU19630,MBLCLPDI_00120,6.319999999999999e-94,57.143,231,271.0,72.73,99,1.34e-93,57.143,231,271.0,72.73,98
BSU20040,MBLCLPDI_00351,2.2099999999999995e-90,46.226000000000006,318,270.0,61.01,96,4.76e-90,46.226000000000006,318,270.0,61.01,92
BSU20060,MBLCLPDI_00352,1.3199999999999998e-115,49.73,370,370.0,68.38,69,1.8499999999999996e-115,49.73,370,370.0,68.38,98
BSU21680,MBLCLPDI_00204,1.25e-56,61.31399999999999,137,169.0,74.45,94,2.6e-56,61.31399999999999,137,169.0,74.45,96
BSU21690,MBLCLPDI_01332,2.22e-72,60.588,170,212.0,71.76,95,4.59e-72,60.588,170,212.0,71.76,97
BSU21740,MBLCLPDI_00861,5.78e-32,29.804000000000002,255,115.0,48.24,83,1.3699999999999998e-31,29.804000000000002,255,115.0,48.24,82
BSU21790,MBLCLPDI_00859,6.019999999999999e-47,46.231,199,150.0,68.34,93,1.7399999999999997e-47,45.813,203,152.0,67.98,94
BSU21810,MBLCLPDI_00858,3.3499999999999997e-38,43.919,148,124.0,62.16,87,6.749999999999999e-38,43.919,148,124.0,62.16,91
BSU21820,MBLCLPDI_00857,2.0099999999999998e-109,50.799,313,315.0,62.94,99,5.0999999999999996e-107,50.16,313,310.0,62.94,98
BSU21890,MBLCLPDI_01022,4.62e-31,34.3,207,109.0,49.28,91,1.0299999999999999e-30,34.3,207,109.0,49.28,95
BSU21910,MBLCLPDI_01947,9.529999999999999e-43,32.046,259,144.0,52.12,84,1.8200000000000002e-42,32.046,259,144.0,52.12,93
BSU22070,MBLCLPDI_01599,8.42e-85,62.303999999999995,191,244.0,77.49,98,1.7299999999999997e-84,62.303999999999995,191,244.0,77.49,100
BSU22120,MBLCLPDI_00883,5.389999999999999e-55,32.059,340,179.0,53.82,99,1.1099999999999999e-54,32.059,340,179.0,53.82,99
BSU22170,MBLCLPDI_01012,6.739999999999999e-148,54.667,375,421.0,70.93,97,1.4599999999999993e-147,54.667,375,421.0,70.93,94
BSU22190,MBLCLPDI_01009,7.41e-39,37.43,179,128.0,59.22,85,1.41e-38,37.43,179,128.0,59.22,94
BSU22310,MBLCLPDI_01008,3.939999999999999e-74,51.98,202,219.0,70.79,95,8.15e-74,51.98,202,219.0,70.79,97
BSU22320,MBLCLPDI_01007,5.799999999999999e-140,39.024,656,431.0,57.01,70,5.179999999999998e-136,38.675,649,421.0,56.7,84
BSU22340,MBLCLPDI_00213,4.61e-65,45.714,210,196.0,61.9,96,9.369999999999998e-65,45.714,210,196.0,61.9,99
BSU22360,MBLCLPDI_02051,0.0,58.042,429,528.0,76.22,99,0.0,58.042,429,528.0,76.22,99
BSU22440,MBLCLPDI_00822,1.38e-31,34.211,266,116.0,50.0,80,2.8699999999999997e-31,34.211,266,116.0,50.0,79
BSU22450,MBLCLPDI_00855,6.32e-92,39.793,387,278.0,58.91,96,1.34e-91,39.793,387,278.0,58.91,95
BSU22490,MBLCLPDI_00698,6.3299999999999996e-80,47.308,260,238.0,67.31,97,1.28e-79,47.308,260,238.0,67.31,99
BSU22590,MBLCLPDI_00854,3.719999999999999e-50,31.829,421,171.0,53.21,99,1.3e-53,31.829,421,181.0,53.21,99
BSU22730,MBLCLPDI_00219,3.7799999999999994e-39,47.015,134,125.0,65.67,87,7.79e-39,47.015,134,125.0,65.67,91
BSU22740,MBLCLPDI_01211,3.98e-40,28.086,324,140.0,53.4,91,7.809999999999999e-40,28.086,324,140.0,53.4,98
BSU22750,MBLCLPDI_01207,4.03e-59,42.24100000000001,232,182.0,57.33,98,8.429999999999999e-59,42.24100000000001,232,182.0,57.33,97
BSU22780,MBLCLPDI_01414,1.0199999999999998e-61,47.312,186,186.0,67.74,97,2.1600000000000005e-61,47.312,186,186.0,67.74,97
BSU22790,MBLCLPDI_00853,2.98e-45,75.0,88,137.0,87.5,96,6.17e-45,75.0,88,137.0,87.5,97
BSU22830,MBLCLPDI_00402,3.779999999999999e-127,52.381,336,364.0,72.92,97,7.739999999999999e-127,52.381,336,364.0,72.92,99
BSU22840,MBLCLPDI_00852,0.0,65.682,440,599.0,80.91,100,0.0,65.682,440,599.0,80.91,100
BSU22870,MBLCLPDI_00999,1.9399999999999997e-73,40.0,335,227.0,58.81,93,4.0399999999999996e-73,40.0,335,227.0,58.81,95
BSU22880,MBLCLPDI_00851,5.1399999999999985e-124,49.02,408,360.0,67.89,100,1.7599999999999997e-127,50.0,408,370.0,69.12,97
BSU22890,MBLCLPDI_00850,2.5799999999999995e-70,52.315,216,211.0,72.69,96,4.41e-74,52.315,216,221.0,72.69,95
BSU23020,MBLCLPDI_00848,6.109999999999998e-116,42.443999999999996,450,346.0,62.22,91,8.949999999999997e-122,42.443999999999996,450,362.0,62.22,90
BSU23050,MBLCLPDI_00846,6.4400000000000006e-37,37.766,188,123.0,62.77,97,1.3599999999999999e-36,37.766,188,123.0,62.77,96
BSU23070,MBLCLPDI_01787,2.94e-30,31.579,266,116.0,48.5,47,3.86e-30,31.579,266,116.0,48.5,80
BSU23160,MBLCLPDI_00845,3.999999999999999e-100,61.016999999999996,236,287.0,77.54,96,8.149999999999999e-100,61.016999999999996,236,287.0,77.54,99
BSU23210,MBLCLPDI_00844,1.3799999999999998e-42,43.646,181,138.0,60.22,91,2.94e-42,43.646,181,138.0,60.22,90
BSU23220,MBLCLPDI_00843,8.89e-55,41.633,245,173.0,64.08,96,7.009999999999999e-51,42.51,247,164.0,63.56,90
BSU23250,MBLCLPDI_00967,5.88e-46,48.92100000000001,139,143.0,67.63,90,1.2099999999999999e-45,48.92100000000001,139,143.0,67.63,90
