qseqid,sseqid,evalue_x,pident_x,length_x,bitscore_x,ppos_x,qcovs_x,evalue_y,pident_y,length_y,bitscore_y,ppos_y,qcovs_y
stu0557,MBLCLPDI_00191,1.1899999999999996e-128,45.538000000000004,437,375.0,62.24,98,8.509999999999999e-121,45.538000000000004,437,355.0,62.24,97
stu0559,MBLCLPDI_01002,5.579999999999999e-57,39.355,310,182.0,57.42,100,2.39e-56,39.355,310,180.0,57.42,98
stu0560,MBLCLPDI_01001,8.480000000000001e-56,38.411,302,180.0,58.28,93,1.5e-50,39.073,302,166.0,58.61,92
stu0561,MBLCLPDI_01000,1.38e-37,29.023000000000003,348,134.0,50.29,97,1.19e-37,29.023000000000003,348,134.0,50.29,93
stu0562,MBLCLPDI_00999,2.769999999999999e-74,37.353,340,229.0,59.12,98,2.1899999999999997e-74,37.353,340,229.0,59.12,97
stu0563,MBLCLPDI_00238,1.4499999999999998e-162,51.67,449,463.0,68.6,98,1.0999999999999996e-162,51.67,449,463.0,68.6,99
stu0564,MBLCLPDI_00682,6.33e-49,43.75,176,153.0,64.77,96,7.839999999999999e-43,43.75,176,137.0,64.77,96
stu0566,MBLCLPDI_00684,1.8099999999999997e-63,41.92100000000001,229,193.0,62.88,99,1.39e-63,41.92100000000001,229,193.0,62.88,99
stu0570,MBLCLPDI_01474,1.4399999999999997e-116,43.21,405,343.0,65.19,91,1.0199999999999998e-116,43.21,405,343.0,65.19,99
stu0572,MBLCLPDI_02025,0.0,56.806999999999995,595,706.0,74.29,92,0.0,56.806999999999995,595,710.0,74.29,99
stu0575,MBLCLPDI_00859,3.0099999999999998e-33,36.62,213,115.0,60.56,93,6.159999999999999e-45,36.62,213,145.0,60.56,98
stu0576,MBLCLPDI_00223,1.3399999999999997e-128,47.229,415,374.0,65.78,98,1.0199999999999997e-128,47.229,415,374.0,65.78,97
stu0577,MBLCLPDI_00761,8.249999999999997e-116,47.803999999999995,387,338.0,65.89,99,4.629999999999998e-115,48.32,387,336.0,66.67,99
stu0581,MBLCLPDI_00735,0.0,67.67699999999999,396,548.0,82.32,97,0.0,67.67699999999999,396,548.0,82.32,95
stu0582,MBLCLPDI_00736,2.5099999999999993e-78,53.43899999999999,189,229.0,73.02,95,1.8899999999999998e-78,53.43899999999999,189,229.0,73.02,96
stu0583,MBLCLPDI_01169,5.979999999999998e-172,53.691,447,487.0,74.5,97,8.419999999999998e-175,53.691,447,494.0,74.5,96
stu0584,MBLCLPDI_01170,1.08e-63,37.54,309,200.0,56.63,97,8.099999999999998e-64,37.54,309,200.0,56.63,96
stu0587,MBLCLPDI_00869,6.389999999999998e-55,47.442,215,170.0,64.19,99,1.6499999999999997e-48,46.798,203,154.0,62.56,93
stu0588,MBLCLPDI_00870,0.0,67.702,644,897.0,81.99,99,0.0,67.702,644,889.0,81.99,96
stu0589,MBLCLPDI_00871,0.0,60.053999999999995,746,899.0,77.21,91,0.0,60.053999999999995,746,915.0,77.21,91
stu0592,MBLCLPDI_00851,2.99e-123,48.883,403,359.0,68.98,99,1.7199999999999994e-131,49.38,403,380.0,69.48,96
stu0602,MBLCLPDI_01478,0.0,61.119,751,921.0,77.36,99,0.0,61.008,754,920.0,77.85,100
stu0603,MBLCLPDI_00468,5.239999999999999e-117,49.693000000000005,326,337.0,71.78,98,4.1199999999999995e-117,49.693000000000005,326,337.0,71.78,97
stu0605,MBLCLPDI_00815,1.0300000000000001e-50,44.651,215,168.0,60.93,94,4.79e-45,44.651,215,153.0,60.93,41
stu0608,MBLCLPDI_00975,8.059999999999997e-145,37.223,677,434.0,57.9,94,5.7399999999999975e-145,37.223,677,434.0,57.9,99
stu0611,MBLCLPDI_01316,1.37e-84,50.714,280,251.0,62.86,98,1.4599999999999995e-83,50.714,280,248.0,62.86,98
stu0612,MBLCLPDI_01429,3.339999999999999e-81,45.818000000000005,275,243.0,65.82,99,2.6299999999999998e-81,45.818000000000005,275,243.0,65.82,95
stu0613,MBLCLPDI_01346,3.6599999999999992e-109,34.097,698,342.0,51.86,97,2.5699999999999997e-98,34.238,663,313.0,52.04,92
stu0614,MBLCLPDI_00357,7.989999999999998e-99,64.467,197,281.0,85.79,99,6.159999999999999e-99,64.467,197,281.0,85.79,99
stu0617,MBLCLPDI_00824,2.8699999999999998e-43,46.988,166,137.0,64.46,99,2.11e-43,46.988,166,137.0,64.46,100
stu0618,MBLCLPDI_00825,3.3399999999999995e-33,38.635999999999996,132,109.0,65.15,99,2.4999999999999998e-33,38.635999999999996,132,109.0,65.15,99
stu0619,MBLCLPDI_00826,1.7299999999999995e-132,63.086999999999996,298,374.0,80.2,99,7.039999999999998e-140,63.086999999999996,298,392.0,80.2,99
stu0620,MBLCLPDI_01381,1.6199999999999997e-82,46.691,272,245.0,59.19,99,1.25e-82,46.691,272,245.0,59.19,99
stu0621,MBLCLPDI_01380,5.99e-46,41.451,193,146.0,60.1,97,4.62e-46,41.451,193,146.0,60.1,97
stu0622,MBLCLPDI_01206,1.6599999999999997e-80,36.154,390,249.0,56.41,95,1.2699999999999997e-80,36.154,390,249.0,56.41,96
stu0625,MBLCLPDI_00435,0.0,43.95,719,614.0,66.2,87,0.0,41.126000000000005,817,624.0,62.67,99
stu0626,MBLCLPDI_00436,1.8799999999999997e-73,67.361,144,213.0,86.81,94,1.4599999999999996e-73,67.361,144,213.0,86.81,92
stu0627,MBLCLPDI_01692,4.199999999999999e-67,53.333,195,209.0,71.28,41,1.13e-67,53.333,195,210.0,71.28,98
stu0629,MBLCLPDI_00599,1.8299999999999995e-127,51.099,364,366.0,69.23,99,1.4199999999999996e-127,51.099,364,366.0,69.23,99
stu0630,MBLCLPDI_00600,1.1099999999999998e-133,57.831,332,380.0,75.9,99,8.519999999999997e-134,57.831,332,380.0,75.9,99
stu0633,MBLCLPDI_00704,1.19e-59,38.482,382,193.0,56.28,99,3.5099999999999996e-66,38.482,382,210.0,56.28,99
stu0635,MBLCLPDI_00429,0.0,69.585,434,611.0,82.26,100,0.0,69.585,434,622.0,82.26,98
stu0636,MBLCLPDI_01776,0.0,45.659,668,555.0,62.43,92,0.0,45.428000000000004,678,544.0,62.24,95
stu0644,MBLCLPDI_00210,1.8499999999999996e-122,56.536,306,350.0,72.55,96,1.3899999999999994e-122,56.536,306,350.0,72.55,99
stu0653,MBLCLPDI_01589,1.7299999999999994e-176,53.097,452,498.0,71.24,99,1.3399999999999997e-176,53.097,452,498.0,71.24,98
stu0663,MBLCLPDI_00312,0.0,51.318000000000005,721,707.0,71.01,99,0.0,51.318000000000005,721,687.0,71.01,99
stu0664,MBLCLPDI_00313,3.2399999999999997e-35,44.526,137,115.0,59.12,92,2.55e-35,44.526,137,115.0,59.12,91
stu0666,MBLCLPDI_00400,8.039999999999998e-112,51.306999999999995,306,323.0,71.57,99,6.36e-112,51.306999999999995,306,323.0,71.57,95
stu0667,MBLCLPDI_00401,3.1399999999999995e-86,47.86,257,254.0,68.48,96,2.5099999999999994e-86,47.86,257,254.0,68.48,93
stu0677,MBLCLPDI_02023,1.3999999999999998e-153,54.525,442,442.0,71.72,97,2.0199999999999994e-159,54.525,442,457.0,71.72,83
stu0692,MBLCLPDI_00289,0.0,62.195,492,623.0,76.63,99,0.0,62.195,492,624.0,76.63,97
stu0695,MBLCLPDI_01757,2.99e-30,36.478,159,103.0,57.23,99,2.2099999999999998e-30,36.478,159,103.0,57.23,98
stu0697,MBLCLPDI_00688,2.1299999999999998e-41,37.745,204,136.0,55.88,96,1.42e-46,37.745,204,149.0,55.88,94
stu0698,MBLCLPDI_01844,2.7099999999999998e-50,50.323,155,155.0,70.97,94,1.4599999999999998e-54,51.852,162,166.0,72.22,96
stu0711,MBLCLPDI_00954,2.3499999999999996e-50,28.427,496,176.0,47.18,88,3.9299999999999996e-50,28.63,489,175.0,47.03,88
stu0714,MBLCLPDI_00259,1.2599999999999997e-70,57.988,169,208.0,76.33,90,3.379999999999999e-71,57.988,169,209.0,76.33,89
stu0715,MBLCLPDI_00260,3.839999999999999e-104,57.096000000000004,303,302.0,75.58,100,9.079999999999997e-99,57.096000000000004,303,288.0,75.58,100
stu0719,MBLCLPDI_00728,1.93e-30,26.498,317,114.0,49.53,91,1.47e-30,26.498,317,114.0,49.53,90
stu0723,MBLCLPDI_01806,1.64e-51,52.74,146,158.0,68.49,84,1.1300000000000002e-51,52.74,146,158.0,68.49,94
stu0724,MBLCLPDI_01437,6.54e-31,37.143,140,104.0,60.71,93,5.2e-31,37.143,140,104.0,60.71,92
stu0728,MBLCLPDI_01341,6.749999999999998e-132,63.407,317,374.0,80.13,98,3.2299999999999994e-139,63.407,317,393.0,80.13,98
stu0729,MBLCLPDI_00719,0.0,70.704,611,900.0,85.11,99,0.0,70.704,611,900.0,85.11,99
stu0731,MBLCLPDI_00671,2.2599999999999995e-135,47.588,456,393.0,67.76,100,2.2499999999999996e-144,47.24100000000001,453,416.0,67.99,99
stu0734,MBLCLPDI_00674,2.16e-133,44.708,463,389.0,66.52,100,3.4399999999999986e-137,44.708,463,398.0,66.52,100
stu0735,MBLCLPDI_00675,1.0199999999999996e-125,51.86,430,367.0,70.47,97,1.0099999999999997e-132,51.318999999999996,417,384.0,71.46,93
stu0736,MBLCLPDI_01321,3.91e-37,35.652,230,126.0,56.09,98,3.0899999999999997e-37,35.652,230,126.0,56.09,96
stu0739,MBLCLPDI_00678,2.3899999999999997e-48,33.071,254,157.0,56.69,95,1.8e-48,33.071,254,157.0,56.69,97
stu0740,MBLCLPDI_00679,1.93e-38,35.821,201,132.0,63.18,69,1.25e-38,35.821,201,132.0,63.18,78
stu0741,MBLCLPDI_00680,0.0,58.906000000000006,932,1159.0,74.68,99,0.0,58.906000000000006,932,1159.0,74.68,98
stu0746,MBLCLPDI_00251,1.6299999999999997e-42,75.309,81,129.0,88.89,91,1.15e-42,75.309,81,129.0,88.89,100
stu0747,MBLCLPDI_00098,3.699999999999999e-65,40.076,262,203.0,61.45,85,2.81e-65,40.076,262,203.0,61.45,85
stu0748,MBLCLPDI_00581,1.1999999999999997e-116,53.31100000000001,302,335.0,71.19,96,9.35e-117,53.31100000000001,302,335.0,71.19,95
stu0751,MBLCLPDI_00500,3.05e-95,68.449,187,271.0,84.49,94,2.2499999999999994e-95,68.449,187,271.0,84.49,98
stu0752,MBLCLPDI_00501,1.5799999999999996e-172,63.099,355,480.0,83.1,99,1.2199999999999995e-172,63.099,355,480.0,83.1,98
stu0753,MBLCLPDI_00502,7.389999999999998e-66,39.163000000000004,263,203.0,61.98,94,5.87e-66,39.163000000000004,263,203.0,61.98,91
stu0754,MBLCLPDI_00503,1.9399999999999997e-37,41.489,188,129.0,56.38,92,2.52e-37,41.489,188,129.0,56.38,55
stu0755,MBLCLPDI_00504,0.0,60.391000000000005,409,507.0,75.06,98,3.669999999999999e-178,60.391000000000005,409,499.0,75.06,99
stu0761,MBLCLPDI_00270,2.1999999999999993e-178,47.255,510,507.0,69.22,98,1.6599999999999994e-178,47.255,510,507.0,69.22,99
stu0762,MBLCLPDI_00269,1.5199999999999996e-158,52.696000000000005,408,449.0,71.81,98,1.1299999999999995e-158,52.696000000000005,408,449.0,71.81,99
stu0764,MBLCLPDI_00267,9.289999999999998e-126,43.026,423,367.0,64.3,99,7.209999999999999e-126,43.026,423,367.0,64.3,97
stu0787,MBLCLPDI_00411,0.0,59.441,572,693.0,74.83,99,0.0,59.441,572,693.0,74.83,99
stu0789,MBLCLPDI_01306,1.28e-38,41.243,177,132.0,66.1,98,2.17e-38,41.243,177,132.0,66.1,43
stu0791,MBLCLPDI_00137,0.0,60.681999999999995,557,673.0,77.56,99,0.0,60.681999999999995,557,679.0,77.56,99
stu0795,MBLCLPDI_00064,1.2699999999999998e-31,34.955999999999996,226,115.0,54.87,92,9.2e-28,32.018,228,105.0,50.88,53
stu0799,MBLCLPDI_01775,1.4899999999999996e-102,46.732,306,298.0,69.28,99,3.069999999999999e-98,46.732,306,287.0,69.28,99
stu0818,MBLCLPDI_02051,1.0499999999999996e-179,54.708999999999996,446,505.0,72.2,99,7.739999999999998e-180,54.708999999999996,446,505.0,72.2,99
stu0831,MBLCLPDI_00417,5.469999999999999e-111,53.608000000000004,291,319.0,74.57,98,4.089999999999999e-111,53.608000000000004,291,319.0,74.57,100
stu0832,MBLCLPDI_00418,2.0799999999999993e-114,53.70399999999999,324,330.0,73.15,99,1.09e-124,53.395,324,356.0,73.15,99
stu0833,MBLCLPDI_00419,2.6299999999999996e-76,41.368,307,232.0,64.17,100,2.0799999999999998e-76,41.368,307,232.0,64.17,98
stu0835,MBLCLPDI_01987,6.379999999999999e-58,55.128,156,183.0,75.0,98,1.46e-57,55.128,156,183.0,75.0,32
stu0846,MBLCLPDI_01711,5.729999999999998e-127,63.816,304,360.0,79.28,100,5.679999999999998e-131,63.816,304,370.0,79.28,99
stu0847,MBLCLPDI_00320,0.0,67.018,379,532.0,81.53,96,0.0,67.018,379,532.0,81.53,99
stu0855,MBLCLPDI_00033,5.5100000000000004e-45,35.172,290,150.0,50.69,97,8.11e-43,34.931999999999995,292,144.0,50.34,99
stu0873,MBLCLPDI_00451,0.0,57.591,606,693.0,72.61,100,0.0,57.591,606,693.0,72.61,100
stu0875,MBLCLPDI_00565,8.939999999999998e-92,59.155,213,264.0,79.81,100,6.889999999999998e-92,59.155,213,264.0,79.81,99
stu0876,MBLCLPDI_00566,3.539999999999999e-78,51.675,209,229.0,73.68,99,2.7999999999999998e-78,51.675,209,229.0,73.68,97
stu0877,MBLCLPDI_00567,1.4599999999999997e-91,51.383,253,269.0,66.01,89,3.889999999999999e-97,50.365,274,283.0,65.69,96
stu0880,MBLCLPDI_01648,2.05e-43,61.468,109,140.0,75.23,93,4.589999999999999e-43,61.468,109,140.0,75.23,32
stu0886,MBLCLPDI_01772,0.0,68.33,521,751.0,82.92,100,0.0,68.33,521,751.0,82.92,100
stu0887,MBLCLPDI_00309,4.109999999999999e-86,50.0,230,251.0,73.48,98,3.1499999999999996e-86,50.0,230,251.0,73.48,98
stu0888,MBLCLPDI_01288,1.3e-41,61.261,111,129.0,72.97,97,1.0199999999999999e-41,61.261,111,129.0,72.97,98
stu0889,MBLCLPDI_01287,0.0,62.077,443,576.0,79.68,85,0.0,62.077,443,576.0,79.68,92
stu0893,MBLCLPDI_00864,2.279999999999999e-96,47.059,289,281.0,67.47,100,1.7799999999999997e-96,47.059,289,281.0,67.47,99
stu0894,MBLCLPDI_00865,1.19e-83,48.583,247,247.0,67.61,97,8.69e-82,48.583,247,242.0,67.61,96
stu0896,MBLCLPDI_00866,2.0499999999999995e-65,48.077,208,202.0,68.75,74,1.6299999999999997e-65,48.077,208,202.0,68.75,71
stu0897,MBLCLPDI_00867,0.0,67.33800000000001,695,976.0,81.73,97,0.0,67.779,689,954.0,81.86,97
stu0906,MBLCLPDI_00219,4.92e-43,48.905,137,135.0,68.61,96,3.8899999999999995e-43,48.905,137,135.0,68.61,93
stu0911,MBLCLPDI_00793,0.0,71.967,610,922.0,84.1,99,0.0,71.967,610,922.0,84.1,99
stu0923,MBLCLPDI_00138,0.0,51.878,559,588.0,70.48,99,0.0,51.878,559,607.0,70.48,99
stu0924,MBLCLPDI_00139,2.5199999999999997e-45,34.454,238,147.0,58.4,97,1.9199999999999998e-45,34.454,238,147.0,58.4,97
stu0932,MBLCLPDI_01664,5.439999999999999e-38,33.032,221,132.0,58.82,73,4.2699999999999996e-38,33.032,221,132.0,58.82,72
stu0936,MBLCLPDI_01747,1.1999999999999996e-161,63.793,348,452.0,77.59,100,9.349999999999998e-162,63.793,348,452.0,77.59,99
stu0938,MBLCLPDI_02001,3.2499999999999995e-49,50.323,155,155.0,64.52,100,4.57e-49,50.323,155,155.0,64.52,57
stu0950,MBLCLPDI_01019,2.7699999999999988e-149,42.755,559,436.0,66.01,98,4.3199999999999984e-154,42.755,559,448.0,66.37,99
stu0953,MBLCLPDI_01681,9.57e-49,44.91,167,152.0,65.27,88,6.8299999999999994e-49,44.91,167,152.0,65.27,98
stu0955,MBLCLPDI_00131,4.3799999999999987e-119,55.049,307,341.0,71.99,97,3.27e-119,55.049,307,341.0,71.99,99
stu0967,MBLCLPDI_00132,1.1699999999999998e-72,49.167,240,217.0,63.75,100,9.409999999999998e-73,49.167,240,217.0,63.75,99
stu0968,MBLCLPDI_00133,1.44e-85,56.038999999999994,207,248.0,74.88,99,1.1199999999999998e-85,56.038999999999994,207,248.0,74.88,97
stu0970,MBLCLPDI_00301,2.189999999999999e-180,55.11,499,511.0,72.34,99,0.0,55.11,499,527.0,72.34,99
stu0973,MBLCLPDI_00951,2.39e-26,35.0,180,101.0,52.78,85,6.349999999999999e-26,35.0,180,101.0,52.78,28
stu0983,MBLCLPDI_02105,0.0,62.663999999999994,458,587.0,80.35,99,0.0,62.663999999999994,458,587.0,80.35,99
stu0986,MBLCLPDI_01597,0.0,54.746,769,813.0,71.13,99,0.0,54.746,769,821.0,71.13,99
stu0995,MBLCLPDI_00786,1.8499999999999996e-88,46.823,299,262.0,65.55,99,1.45e-82,46.823,299,247.0,65.55,99
stu0996,MBLCLPDI_00787,2.9399999999999996e-63,36.082,291,198.0,55.33,94,2.3299999999999996e-63,36.082,291,198.0,55.33,92
stu0997,MBLCLPDI_00643,1.3900000000000002e-57,60.769,130,171.0,80.77,95,1.0300000000000001e-57,60.769,130,171.0,80.77,98
stu0999,MBLCLPDI_00718,3.02e-46,32.258,248,151.0,56.85,96,2.3299999999999997e-46,32.258,248,151.0,56.85,96
stu1000,MBLCLPDI_00987,2.3599999999999998e-147,47.174,460,423.0,63.48,99,7.459999999999998e-146,47.692,455,419.0,63.96,100
stu1001,MBLCLPDI_01726,2.4399999999999996e-101,54.053999999999995,259,294.0,74.52,89,1.7999999999999996e-102,50.68,294,297.0,70.07,99
stu1002,MBLCLPDI_01725,1.4599999999999997e-124,63.051,295,354.0,76.95,97,8.689999999999998e-115,63.051,295,329.0,76.95,99
stu1003,MBLCLPDI_01724,1.8099999999999998e-116,57.732,291,333.0,77.66,99,1.2899999999999997e-121,57.732,291,346.0,77.66,99
stu1004,MBLCLPDI_01723,1.2399999999999998e-107,55.556000000000004,252,308.0,76.19,94,8.929999999999999e-108,55.556000000000004,252,308.0,76.19,99
stu1006,MBLCLPDI_01722,3.9999999999999994e-51,38.679,212,161.0,64.15,98,3.3e-51,38.679,212,161.0,64.15,91
stu1007,MBLCLPDI_02048,0.0,48.516999999999996,843,823.0,68.21,99,0.0,48.516999999999996,843,843.0,68.21,99
stu1008,MBLCLPDI_01091,3.2699999999999997e-99,45.042,353,294.0,64.02,99,2.2799999999999994e-97,45.042,353,289.0,64.02,96
stu1009,MBLCLPDI_01833,1.1999999999999997e-88,41.791000000000004,335,265.0,62.69,98,9.389999999999997e-89,41.791000000000004,335,265.0,62.69,99
stu1014,MBLCLPDI_00056,6.37e-38,29.653000000000002,317,133.0,51.74,93,4.5299999999999997e-38,29.653000000000002,317,133.0,51.74,96
stu1048,MBLCLPDI_00716,1.5599999999999997e-71,34.161,483,233.0,54.45,78,9.699999999999997e-72,34.161,483,233.0,54.45,99
stu1049,MBLCLPDI_00715,1.64e-44,30.125999999999998,478,157.0,46.65,100,1.04e-38,28.87,478,141.0,46.23,99
stu1050,MBLCLPDI_00714,1.8399999999999998e-66,35.78,327,208.0,59.94,98,1.5799999999999998e-66,35.78,327,208.0,59.94,99
stu1051,MBLCLPDI_00713,7.82e-31,28.254,315,115.0,45.4,97,6.799999999999999e-31,28.254,315,115.0,45.4,82
stu1054,MBLCLPDI_00130,3.589999999999999e-83,37.882,425,258.0,55.29,99,5.239999999999999e-78,38.48,408,244.0,55.39,94
stu1055,MBLCLPDI_00438,5.1299999999999985e-80,54.419,215,235.0,68.37,98,4.139999999999999e-80,54.419,215,235.0,68.37,94
stu1056,MBLCLPDI_00180,5.2199999999999995e-36,34.286,210,127.0,59.52,52,8.989999999999999e-30,35.354,198,109.0,60.1,93
stu1060,MBLCLPDI_01094,4.9200000000000006e-57,37.313,268,181.0,58.21,94,3.7699999999999995e-57,37.313,268,181.0,58.21,94
stu1062,MBLCLPDI_01037,2.1999999999999998e-65,26.951999999999998,538,218.0,50.0,93,5.689999999999999e-62,26.923000000000002,520,209.0,49.81,88
stu1068,MBLCLPDI_01911,1.3299999999999998e-59,32.692,364,193.0,53.02,96,5.819999999999999e-66,32.692,364,209.0,53.02,97
stu1108,MBLCLPDI_01525,4.3e-39,37.624,202,136.0,59.9,43,1.6199999999999997e-39,37.624,202,136.0,59.9,93
stu1113,MBLCLPDI_00120,6.14e-85,51.695,236,248.0,71.61,99,4.689999999999999e-85,51.695,236,248.0,71.61,99
stu1120,MBLCLPDI_00118,1.1899999999999997e-143,53.96,404,410.0,70.05,99,8.939999999999997e-144,53.96,404,410.0,70.05,99
stu1121,MBLCLPDI_00325,2.4599999999999996e-75,50.893,224,223.0,71.43,98,1.8899999999999994e-75,50.893,224,223.0,71.43,98
stu1124,MBLCLPDI_01098,8.13e-45,34.783,276,153.0,55.8,63,4.35e-45,34.783,276,153.0,55.8,94
stu1127,MBLCLPDI_01428,8.279999999999998e-150,47.751999999999995,467,431.0,64.67,99,7.709999999999996e-145,47.788000000000004,452,418.0,64.82,96
stu1132,MBLCLPDI_01374,1.11e-56,70.69,116,167.0,83.62,97,1.8e-51,73.0,100,154.0,88.0,85
stu1134,MBLCLPDI_01376,3.72e-69,56.886,167,204.0,77.25,95,1.5999999999999997e-62,56.886,167,186.0,77.25,98
stu1135,MBLCLPDI_00850,3.2299999999999996e-60,50.667,225,185.0,66.22,99,8.969999999999998e-69,50.667,225,206.0,66.22,98
stu1139,MBLCLPDI_00836,7.0599999999999975e-158,55.446000000000005,404,447.0,71.53,99,1.6499999999999997e-149,55.446000000000005,404,426.0,71.53,97
stu1141,MBLCLPDI_00854,1.48e-44,32.701,422,155.0,50.71,100,3.0399999999999997e-43,32.701,422,152.0,50.71,99
stu1142,MBLCLPDI_01504,2.2e-52,31.662,379,175.0,52.24,95,5.299999999999999e-62,31.662,379,199.0,52.24,99
stu1145,MBLCLPDI_00038,2.95e-52,41.25,240,165.0,57.92,97,2.2699999999999995e-52,41.25,240,165.0,57.92,98
stu1146,MBLCLPDI_00397,1.2599999999999997e-138,58.537,328,392.0,75.3,97,3.349999999999999e-140,58.537,328,396.0,75.3,99
stu1149,MBLCLPDI_01718,5.009999999999999e-77,48.79,248,229.0,61.69,99,3.909999999999999e-77,48.79,248,229.0,61.69,98
stu1150,MBLCLPDI_01805,1.3599999999999998e-145,36.014,883,449.0,54.13,95,4.8699999999999986e-147,36.126999999999995,883,452.0,54.25,96
stu1154,MBLCLPDI_00241,1.8499999999999996e-83,48.352,273,247.0,65.57,99,4.299999999999999e-79,47.253,273,236.0,64.1,99
stu1158,MBLCLPDI_00025,9.929999999999998e-111,55.431000000000004,267,317.0,72.66,99,7.529999999999999e-111,55.431000000000004,267,317.0,72.66,99
stu1159,MBLCLPDI_00022,2.579999999999999e-132,49.658,439,391.0,67.88,97,1.1299999999999996e-128,49.658,439,382.0,68.11,71
stu1160,MBLCLPDI_00021,6.879999999999999e-123,69.658,234,345.0,83.76,99,5.2599999999999984e-123,69.658,234,345.0,83.76,98
stu1161,MBLCLPDI_01668,5.429999999999998e-99,58.871,248,285.0,74.6,96,3.999999999999999e-99,58.871,248,285.0,74.6,100
stu1162,MBLCLPDI_01669,1.59e-26,28.309,272,100.0,47.79,96,1.21e-26,28.309,272,100.0,47.79,95
stu1164,MBLCLPDI_01671,3.26e-41,38.605,215,135.0,60.0,96,1.81e-44,39.234,209,144.0,60.77,94
stu1165,MBLCLPDI_01048,4.569999999999998e-93,59.193000000000005,223,273.0,78.92,76,1.91e-95,52.747,273,279.0,72.89,94
stu1167,MBLCLPDI_00519,2.1099999999999995e-174,58.571000000000005,420,491.0,75.48,99,1.6699999999999995e-174,58.571000000000005,420,491.0,75.48,95
stu1172,MBLCLPDI_01433,0.0,74.745,392,582.0,87.5,99,0.0,74.745,392,602.0,87.5,99
stu1173,MBLCLPDI_00822,4.9e-43,32.803000000000004,314,146.0,52.23,98,3.88e-43,32.803000000000004,314,146.0,52.23,97
stu1174,MBLCLPDI_00355,2.629999999999999e-140,44.138999999999996,546,415.0,62.82,94,7.379999999999998e-145,44.138999999999996,546,427.0,62.82,87
stu1177,MBLCLPDI_01338,5.319999999999998e-88,45.902,305,261.0,65.57,98,4.169999999999999e-88,45.902,305,261.0,65.57,98
stu1179,MBLCLPDI_01281,4.2699999999999994e-58,71.93,114,171.0,84.21,99,3.63e-58,71.93,114,171.0,84.21,89
stu1182,MBLCLPDI_00432,1.1199999999999995e-111,42.828,488,337.0,60.86,95,5.5699999999999995e-117,42.828,488,350.0,60.86,94
stu1185,MBLCLPDI_00471,1.27e-44,51.37,146,144.0,66.44,61,7.829999999999999e-45,51.37,146,144.0,66.44,75
stu1187,MBLCLPDI_00731,0.0,54.068999999999996,553,616.0,73.42,99,0.0,54.068999999999996,553,616.0,73.42,93
stu1188,MBLCLPDI_01979,5.5599999999999986e-95,56.626999999999995,249,275.0,70.28,99,4.279999999999999e-95,56.626999999999995,249,275.0,70.28,98
stu1189,MBLCLPDI_01978,3.1599999999999994e-88,53.409,264,261.0,74.62,90,2.0399999999999996e-91,54.035,285,269.0,75.79,95
stu1190,MBLCLPDI_00028,9.349999999999998e-90,45.875,303,268.0,63.04,91,2.7399999999999996e-91,44.136,324,271.0,62.04,98
stu1196,MBLCLPDI_00839,3.7699999999999984e-154,47.295,499,444.0,65.13,99,2.719999999999999e-154,47.295,499,444.0,65.13,99
stu1198,MBLCLPDI_00838,0.0,35.74,1108,629.0,55.23,99,0.0,35.74,1108,629.0,55.23,99
stu1204,MBLCLPDI_00152,9.569999999999997e-112,66.222,225,316.0,80.44,98,7.249999999999999e-112,66.222,225,316.0,80.44,99
stu1209,MBLCLPDI_00853,7.84e-47,78.02199999999999,91,140.0,87.91,100,5.99e-47,78.02199999999999,91,140.0,87.91,100
stu1211,MBLCLPDI_00861,1.76e-48,32.841,271,159.0,55.35,87,9.19e-49,33.21,271,160.0,57.93,87
stu1212,MBLCLPDI_00860,1.3799999999999997e-68,39.501999999999995,281,210.0,64.06,100,1.0599999999999998e-68,39.501999999999995,281,210.0,64.06,100
stu1213,MBLCLPDI_01310,7.749999999999998e-160,45.063,557,464.0,63.91,99,5.949999999999998e-160,45.063,557,464.0,63.91,99
stu1215,MBLCLPDI_01312,8.099999999999998e-115,64.8,250,328.0,78.4,87,5.859999999999999e-115,64.8,250,328.0,78.4,91
stu1216,MBLCLPDI_01313,1.1899999999999999e-60,44.082,245,191.0,59.18,84,9.099999999999999e-61,44.082,245,191.0,59.18,84
stu1218,MBLCLPDI_01315,1.5099999999999998e-148,49.095,442,426.0,67.65,99,2.1299999999999994e-138,49.095,442,400.0,67.65,99
stu1220,MBLCLPDI_00213,8.269999999999998e-74,51.22,205,218.0,71.22,96,6.289999999999999e-74,51.22,205,218.0,71.22,96
stu1222,MBLCLPDI_01947,7.6e-41,29.230999999999998,260,139.0,51.92,82,5.079999999999999e-41,29.230999999999998,260,139.0,51.92,93
stu1224,MBLCLPDI_00743,7.89e-37,46.97,132,131.0,62.88,18,1.3099999999999999e-37,46.97,132,131.0,62.88,85
stu1225,MBLCLPDI_00742,1.5999999999999998e-53,35.849000000000004,265,171.0,58.11,99,1.32e-53,35.849000000000004,265,171.0,58.11,94
stu1226,MBLCLPDI_00741,1.1299999999999999e-117,52.427,309,337.0,70.87,100,8.629999999999998e-118,52.427,309,337.0,70.87,99
stu1228,MBLCLPDI_01784,5.069999999999999e-83,42.593,324,256.0,64.2,76,3.9899999999999985e-83,42.593,324,256.0,64.2,76
