id_in_tp	bigg	metnetx	metacyc	kegg	seed	type	model
GTPDPK	['R_GTPDPK_1', 'R_GTPDPK', 'GTPDPK', 'GTPDPK_1']	MNXR100457	GTPPYPHOSKIN-RXN	R00429	rxn00303	rea	iML1515
NADN	['NADNe', 'NADN', 'NADNm', 'R_NADNm', 'R_NADNe', 'R_NADN']	MNXR101888	['NADNUCLEOSID-RXN', 'RXN-13859']	R00102	['rxn13106', 'rxn00075', 'rxn14307']	rea	iML1515
NDPK2	['R_NDPK2m', 'R_NDPK2n', 'NDPK2n', 'NDPK2m', 'R_NDPK2', 'NDPK2']	MNXR101935	UDPKIN-RXN	R00156	rxn00117	rea	iML1515
NDPK3	['NDPK3n', 'R_NDPK3m', 'NDPK3', 'R_NDPK3n', 'NDPK3m', 'R_NDPK3']	MNXR101936	CDPKIN-RXN	R00570	rxn00409	rea	iML1515
NDPK4	['NDPK4m', 'R_NDPK4m', 'NDPK4n', 'R_NDPK4', 'NDPK4', 'R_NDPK4n']	MNXR101937	DTDPKIN-RXN	R02093		rea	iML1515
FCLT	['R_FCLT', 'FCLT_1', 'FCLTm', 'FCLT', 'FCLT_2', 'R_FCLT_1', 'R_FCLTm', 'R_FCLT_2']	MNXR99471	PROTOHEMEFERROCHELAT-RXN			rea	iML1515
HBZOPT	['HBZOPT', 'R_HBZOPT']	MNXR100566	4OHBENZOATE-OCTAPRENYLTRANSFER-RXN	R05615	rxn03893	rea	iML1515
PNTK	['PNTKm', 'R_PNTK', 'R_PNTKm', 'PNTK']	MNXR103050	PANTOTHENATE-KIN-RXN		rxn12510	rea	iML1515
DPCOAK	['DPCOAKm', 'R_DPCOAK', 'DPCOAK', 'R_DPCOAKm']	MNXR97762	DEPHOSPHOCOAKIN-RXN	R00130	rxn00100	rea	iML1515
HETZK	['HETZK', 'R_HETZK']	MNXR100611	THIAZOLSYN3-RXN	R04448	rxn03075	rea	iML1515
KDOPS	['KDOPS', 'R_KDOPS']	MNXR100934		R03254	rxn02331	rea	iML1515
KDOPP	['KDOPP', 'R_KDOPP']	MNXR100933	KDO-8PPHOSPHAT-RXN			rea	iML1515
AST	['AST', 'R_AST']	MNXR96115	ARGININE-N-SUCCINYLTRANSFERASE-RXN	R00832	rxn00601	rea	iML1515
SGDS	['R_SGDS', 'SGDS']	MNXR104362	SUCCGLUDESUCC-RXN	R00411	rxn00291	rea	iML1515
CYNTAH	['CYNTAH', 'R_CYNTAH']	MNXR138188	RXN-12893	R10079	rxn08277	rea	iML1515
GSPMDA	['R_GSPMDA', 'GSPMDA']	MNXR100437	GSPAMID-RXN	R01918	rxn01404	rea	iML1515
GSPMDS	['GSPMDS', 'R_GSPMDS']	MNXR100438	GSPSYN-RXN	R01917	rxn01403	rea	iML1515
GUAD	['GUAD', 'R_GUAD_1', 'GUAD_1', 'R_GUAD']	MNXR100464	GUANINE-DEAMINASE-RXN	R01676	rxn01225	rea	iML1515
TMAOR1	['TMAOR1', 'R_TMAOR1']	MNXR104878			rxn09313	rea	iML1515
TMAOR2	['R_TMAOR2', 'TMAOR2']	MNXR104880			rxn09315	rea	iML1515
DGK1	['DGK1', 'R_DGK1']	MNXR97320	GMKALT-RXN	R02090	rxn01509	rea	iML1515
DTMPK	['R_DTMPKm', 'DTMPKm', 'R_DTMPK', 'DTMPK']	MNXR97804	DTMPKI-RXN	R02094	rxn01513	rea	iML1515
NDPK1	['NDPK1n', 'ATGDm', 'R_ATGDm', 'NDPK1', 'R_NDPK1', 'NDPK1m', 'R_NDPK1m', 'R_NDPK1n']	MNXR96119	GDPKIN-RXN	R00330	rxn00237	rea	iML1515
TRDR	['R_TDSRh', 'R_TRDRm', 'TRDRm', 'TDSRh', 'TRDR', 'R_TRDR']	MNXR104766	THIOREDOXIN-REDUCT-NADPH-RXN	R02016	rxn05289	rea	iML1515
PGMT	['PGMT', 'R_PGMT']	MNXR102548		R08639	rxn00704	rea	iML1515
FRUK	['FRUK', 'R_FRUK']	MNXR99652			rxn01492	rea	iML1515
RHCCE	['RHCCE', 'R_RHCCE']	MNXR138792		R01291		rea	iML1515
KG6PDC	['KG6PDC', 'R_KG6PDC']	MNXR100935	RXN0-705	R07125	rxn04928	rea	iML1515
X5PL3E	['R_X5PL3E', 'X5PL3E']	MNXR105224	LXULRU5P-RXN	R03244	rxn02321	rea	iML1515
DOGULNR	['DOGULNR', 'R_DOGULNR']	MNXR97688	RXN0-703	R02637	rxn01911	rea	iML1515
BETALDHx	['R_BETALDHxm', 'BETALDHxm', 'BETALDHx', 'R_BETALDHx']	MNXR96237	BADH-RXN	R02565	rxn01867	rea	iML1515
BETALDHy	['R_BETALDHy', 'BETALDHy']	MNXR96238		R02566	rxn01868	rea	iML1515
MLTG3	['R_RE0926E', 'R_MLTG3', 'RE0926E', 'MLTG3']	MNXR138616			rxn08934	rea	iML1515
DKGLCNR1	['R_DKGLCNR1', 'DKGLCNR1']	MNXR97489			rxn08345	rea	iML1515
NADTRHD	['NNOR', 'R_NNOR', 'NADTRHD', 'R_NADTRHD']	MNXR101898	PYRNUTRANSHYDROGEN-RXN	R00112	rxn00083	rea	iML1515
FMNRx2	['FMNRx2', 'R_FLDO', 'FLDO', 'R_FMNRx2']	MNXR99597	RXN-12444	R05706	['rxn13939', 'rxn13930', 'rxn03975']	rea	iML1515
ACPS1	['R_r0368', 'R_ACPS1', 'r0368', 'R_ACPS1h', 'R_ACPS1_1', 'ACPS1h', 'ACPS1', 'ACPS1_1']	MNXR95403			rxn06023	rea	iML1515
EX_nmn_e	['R_EX_nmn_e', 'EX_nmn_e']	MNXR98789				rea	iML1515
EX_urea_e	['R_EX_urea_e', 'EX_urea_e']	MNXR99025				rea	iML1515
GMPS2	['GMPS2', 'R_GMPS_glu_m', 'GMPS_glu_m', 'R_GMPS2']	MNXR138486		R01231		rea	iML1515
AMPN	['R_AMPN', 'AMPN']	MNXR95827				rea	iML1515
GSNK	['R_GSNK', 'GSNKm', 'R_GSNKm', 'GSNK']	MNXR100432	GUANOSINEKIN-RXN	R01228	rxn00914	rea	iML1515
EX_f6p_e	['EX_f6p_e', 'R_EX_f6p_e']	MNXR138291				rea	iML1515
ADCS	['ADCS', 'R_ADCS']	MNXR95440	PABASYN-RXN	R01716	rxn01257	rea	iML1515
ADCL	['ADCL', 'R_ADCL']	MNXR95436	ADCLY-RXN	R05553	rxn03841	rea	iML1515
DHAPT	['DHAPT', 'R_DHAPT']	MNXR97364	2.7.1.121-RXN	R01012	rxn00745	rea	iML1515
EX_lac__D_e	['R_EX_lac__D_e', 'EX_lac__D_e']	MNXR98694				rea	iML1515
UMPK	['R_UMPKm', 'UMPK', 'R_UMPK', 'R_UMPKn', 'UMPKn', 'UMPKm']	MNXR105118	RXN-12002	R00158	rxn00119	rea	iML1515
DDPGALA	['DDPGALA', 'R_DDPGALA']	MNXR97220	DEHYDDEOXPHOSGALACT-ALDOL-RXN	R01064	rxn00783	rea	iML1515
DURIK1	['DURIK1m', 'R_DURIK1', 'DURIK1', 'R_DURIK1m']	MNXR97817	DURIDKI-RXN	R02099	rxn01518	rea	iML1515
UPPRT	['UPPRT', 'R_UPPRT', 'UPRT', 'R_UPRT']	MNXR105142	URACIL-PRIBOSYLTRANS-RXN	R00966	rxn00711	rea	iML1515
CTPS2	['CTPS2', 'R_CTPS2']	MNXR96945	CTPSYN-RXN	R00573	['rxn11276', 'rxn00412']	rea	iML1515
NTD1	['NTD1pp', 'NTD1', 'R_NTD1', 'NTD1m', 'R_NTD1m', 'R_NTD1pp']	MNXR102028	RXN-14143	R02102	rxn01521	rea	iML1515
NTD7	['NTD7', 'NTD7pp', 'R_NTD7l', 'R_NTD7pp', 'R_NTD7', 'NTD7l', 'R_r0047', 'r0047', 'NTD7e', 'R_NTD7e']	MNXR102037	AMP-DEPHOSPHORYLATION-RXN	R00183	rxn00132	rea	iML1515
PAPPT3	['PAPPT3', 'R_PAPPT3']	MNXR102373				rea	iML1515
UAGPT3	['R_UAGPT3', 'UAGPT3']	MNXR105037			rxn03408	rea	iML1515
EX_ttdcea_e	['R_EX_ttdcea_e', 'EX_ttdcea_e']	MNXR98997				rea	iML1515
F6PA	['F6PA', 'R_F6PA']	MNXR138326			rxn08429	rea	iML1515
AGMHE	['R_AGMHE', 'AGMHE']	MNXR95551	5.1.3.20-RXN	R05176	rxn03511	rea	iML1515
GMHEPAT	['R_GMHEPAT', 'GMHEPAT']	MNXR138483			['rxn03916', 'rxn13940']	rea	iML1515
EX_h2s_e	['EX_h2s_e', 'R_EX_h2s_e']	MNXR98642				rea	iML1515
EX_gthrd_e	['R_EX_gthrd_e', 'EX_gthrd_e']	MNXR98630				rea	iML1515
IDOND	['R_IDOND', 'IDOND']	MNXR100801	RXN-12107	R05683	rxn03953	rea	iML1515
IDOND2	['R_IDOND2', 'IDOND2']	MNXR100802	L-IDONATE-2-DEHYDROGENASE-RXN	R05684	rxn03954	rea	iML1515
GLYCLTDx	['R_GLYCLTDx', 'GLYCLTDx', 'R_GLYCTO_syn', 'GLYCTO_syn']	MNXR100331	GLYCOLATE-REDUCTASE-RXN	R00717	rxn00512	rea	iML1515
HPYRRy	['R_HPYRRy', 'R_GLYCOR_nadp', 'HPYRRy', 'GLYCOR_nadp']	MNXR100336	RXN0-300	R01392		rea	iML1515
ACODA	['R_ACODA_1', 'ACODA_1', 'R_ACODA', 'ACODA']	MNXR95377	ACETYLORNDEACET-RXN	R00669	rxn00469	rea	iML1515
ADA	['ADA', 'R_ADA', 'ADAe', 'R_ADAe']	MNXR95432	ADENODEAMIN-RXN	R01560	rxn01137	rea	iML1515
DADA	['DADAe', 'R_DADAe', 'R_DADA', 'DADA']	MNXR97076	ADDALT-RXN	R02556	rxn01858	rea	iML1515
ADD	['R_ADD', 'ADD']	MNXR95443	ADENINE-DEAMINASE-RXN	R01244	rxn00926	rea	iML1515
ADSS	['R_ADSSh', 'R_ADSS', 'ADSSh', 'ADSS']	MNXR95495		R01135		rea	iML1515
AGDC	['R_AGDC', 'AGDC']	MNXR95528	NAG6PDEACET-RXN	R02059	rxn01484	rea	iML1515
ASNN	['R_ASNNm', 'R_ASNNe', 'ASNN', 'ASNNm', 'ASNNe', 'ASNNpp', 'R_ASNN', 'R_ASNNpp', 'ASPSE', 'R_ASPSE']	MNXR96056	ASPARAGHYD-RXN	R00485	rxn00342	rea	iML1515
ASNS2	['R_ASNS2', 'ASNS2']	MNXR96060	ASNSYNA-RXN	R00483	rxn00340	rea	iML1515
ASPCT	['ASPCT', 'R_ASPCT', 'ASPCT_1', 'R_ASPCT_1', 'ASPCTm', 'R_ASPCTm', 'ASPCTn', 'R_ASPCTn']	MNXR96080	ASPCARBTRANS-RXN	R01397	rxn01018	rea	iML1515
DMPPS	['R_DMPPS', 'DMPPS']	MNXR97524			rxn08352	rea	iML1515
MCOATA	['R_MCOATAm', 'MCOATAm', 'R_MCOATA_1', 'MCOATA_1', 'R_MCOATA', 'MCOATA']	MNXR101421	MALONYL-COA-ACP-TRANSACYL-RXN	R01626	rxn05465	rea	iML1515
IPDPS	['R_IPDPS', 'IPDPS']	MNXR100874			rxn08756	rea	iML1515
DAPE	['DAPE', 'R_DAPE']	MNXR97143	DIAMINOPIMEPIM-RXN	R02735	rxn01974	rea	iML1515
DHDPRy	['DHDPRy', 'R_DHDPRy']	MNXR138232				rea	iML1515
HSK	['HSK', 'R_HSK', 'HSK_1', 'R_HSK_1']	MNXR100737	HOMOSERKIN-RXN	R01771	rxn01300	rea	iML1515
SDPTA	['SDPTAi', 'R_SDPTAi', 'R_SDPTA', 'SDPTA']	MNXR104301	SUCCINYLDIAMINOPIMTRANS-RXN	R04475	rxn03087	rea	iML1515
THRS	['R_THRS', 'R_THRS_1', 'THRS', 'THRS_1']	MNXR104846	THRESYN-RXN	R01466	rxn01069	rea	iML1515
HSST	['R_HSST', 'HSST']	MNXR100741	HOMSUCTRAN-RXN	R01777	rxn01304	rea	iML1515
PPNDH	['R_PPNDH', 'PPNDH']	MNXR138717		R01373	rxn01000	rea	iML1515
DDPA	['DPHS', 'R_DDPAm', 'DDPAm', 'DDPA', 'R_DPHS', 'R_DDPA']	MNXR97218	DAHPSYN-RXN	R01826	rxn01332	rea	iML1515
NMNDA	['NMNDA', 'R_NMNDA']	MNXR101969	NMNAMIDOHYDRO-RXN	R02322	rxn01669	rea	iML1515
NNAM	['R_NNAM', 'NNAMrm', 'R_NNAMrm', 'NNAM']	MNXR101977	NICOTINAMID-RXN	R01268	rxn00938	rea	iML1515
P5CD	['P5CDm', 'P5CD', 'R_P5CDm', 'R_P5CD']	MNXR102301			rxn00503	rea	iML1515
SPMDAT1	['SPMDAT1', 'R_SPMDAT1']	MNXR104491	SPERMACTRAN-RXN		rxn09264	rea	iML1515
SPMDAT2	['SPMDAT2', 'R_SPMDAT2']	MNXR104492	RXN0-7165		rxn09265	rea	iML1515
TDPADGAT	['TDPADGAT', 'R_TDPADGAT']	MNXR104757			rxn11409	rea	iML1515
MALS	['MALS', 'R_MALS', 'MALSh', 'R_MALSh', 'MALSm', 'R_MALSm', 'MALSp', 'R_MALSp']	MNXR101347	MALSYN-RXN	R00472	rxn00330	rea	iML1515
TRE6PP	['R_TRE6PP', 'TRE6PP']	MNXR138878				rea	iML1515
EX_met__D_e	['EX_met__D_e', 'R_EX_met__D_e']	MNXR98752				rea	iML1515
EX_tartr__L_e	['R_EX_tartr__L_e', 'EX_tartr__L_e']	MNXR98955				rea	iML1515
EX_taur_e	['EX_taur_e', 'R_EX_taur_e']	MNXR98956				rea	iML1515
EX_maltpt_e	['EX_maltpt_e', 'R_EX_maltpt_e']	MNXR138304				rea	iML1515
EX_glcur_e	['EX_glcur_e', 'R_EX_glcur_e']	MNXR98577				rea	iML1515
ADPRDP	['ADPRDPm', 'R_ADPRDPm', 'ADPRDP', 'R_ADPRDP']	MNXR95480				rea	iML1515
ARAI	['R_ARAI', 'ARAI']	MNXR107160		R01761	rxn01292	rea	iML1515
M1PD	['R_M1PD', 'M1PD']	MNXR138563		R00758	['rxn13933', 'rxn13142', 'rxn13943', 'rxn00546']	rea	iML1515
G3PD2	['G3PD2_1', 'R_G3PD2', 'R_G3PD2_1', 'R_G3PD2_2', 'G3PD2_2', 'G3PD2']	MNXR99877		R00844	rxn00612	rea	iML1515
GALS3	['R_GALS3', 'GALS3']	MNXR138470				rea	iML1515
FCI	['r0598', 'R_r0598', 'FCI', 'R_FCI']	MNXR107994		R03163	rxn02263	rea	iML1515
FCLK	['FCLK', 'R_FCLK']	MNXR99469	FUCULOKIN-RXN	R03241	rxn02319	rea	iML1515
FCLPA	['FCLPA', 'R_FCLPA']	MNXR99470	FUCPALDOL-RXN	R02262	rxn01620	rea	iML1515
ACCOAL	['ACCOAL', 'R_ACCOAL']	MNXR95221				rea	iML1515
GALUi	['GALUi', 'R_GALUi']	MNXR100022		R00289	rxn00213	rea	iML1515
U23GAAT	['R_U23GAAT', 'U23GAAT']	MNXR138889		R04550		rea	iML1515
UAAGDS	['R_UAAGDS', 'UAAGDS']	MNXR138890		R02788	rxn02011	rea	iML1515
UAMAS	['UAMAS', 'R_UAMAS']	MNXR138901		R03193		rea	iML1515
UAMAGS	['R_UAMAGS', 'UAMAGS']	MNXR138900		R02783	['rxn11252', 'rxn02008']	rea	iML1515
UGLYCH	['UGLYCH', 'R_UGLYCH']	MNXR105091	UREIDOGLYCOLATE-HYDROLASE-RXN	R00469		rea	iML1515
OP4ENH	['R_OP4ENH', 'OP4ENH', 'OP4ENH3', 'R_OP4ENH3']	MNXR126136				rea	iML1515
HOPNTAL	['HOPNTAL', 'R_HOPNTAL', 'HOPNTAL3', 'R_HOPNTAL3']	MNXR100679		R00750	rxn00540	rea	iML1515
3HPPPNH	['3HPPPNH', 'R_3HPPPNH']	MNXR94903	MHPHYDROXY-RXN	R06786	rxn04601	rea	iML1515
AKGDH	['R_AKGDm', 'AKGDm', 'R_AKGDH', 'AKGDH']	MNXR95655	2OXOGLUTARATEDEH-RXN	R08549	rxn08094	rea	iML1515
HPYRRx	['HPYRRx', 'R_HPYRRx', 'R_GLYCDH_1', 'GLYCDH_1']	MNXR100325	GLYCERATE-DEHYDROGENASE-RXN	R01388		rea	iML1515
GLYCDx	['R_GLYCDx', 'GLYCDx']	MNXR100326	GLYCDEH-RXN	R01034	rxn00762	rea	iML1515
ASP1DC	['ASP1DC', 'R_ASP1DC']	MNXR96077	ASPDECARBOX-RXN	R00489	rxn00346	rea	iML1515
UGMDDS	['UGMDDS', 'R_UGMDDS']	MNXR109004	UDP-NACMURALGLDAPAALIG-RXN			rea	iML1515
UHGADA	['UHGADA', 'R_UHGADA']	MNXR138918		R04587		rea	iML1515
UAGAAT	['UAGAAT', 'R_UAGAAT']	MNXR105028	UDPNACETYLGLUCOSAMACYLTRANS-RXN	R04567	rxn06729	rea	iML1515
ATPPRT	['ATPPRT', 'R_ATPPRT']	MNXR96132	ATPPHOSPHORIBOSYLTRANS-RXN		rxn00789	rea	iML1515
HISTD	['HDHh', 'R_HDHh', 'R_HDH', 'HISTD', 'HDH', 'R_HISTD']	MNXR100587	RXN-8001	R01158	rxn00859	rea	iML1515
IGPDH	['R_IGPDH_1', 'IGPDh', 'R_IGPDh', 'IGPDH', 'IGPDH_1', 'R_IGPDH']	MNXR100813	IMIDPHOSDEHYD-RXN	R03457	rxn02473	rea	iML1515
PRPPS	['R_RPDPK', 'PRPPS', 'R_PRPPS', 'RPDPK']	MNXR103215				rea	iML1515
PRATPP	['R_PRATPP', 'PRATPP', 'R_PRADPh', 'PRADPh']	MNXR103155	HISTPRATPHYD-RXN		rxn02834	rea	iML1515
PRMICI	['R_PRICIh', 'PRICIh', 'PRMICI', 'R_PRMICI']	MNXR103169	PRIBFAICARPISOM-RXN	R04640	rxn03175	rea	iML1515
SERAT	['R_SAT', 'SATm', 'R_SATm', 'SERAT', 'R_SERAT', 'SAT']	MNXR104275	SERINE-O-ACETTRAN-RXN	R00586	rxn00423	rea	iML1515
CYSS	['CYSS', 'R_CYSS', 'R_CYSS_2', 'R_CYSS_1', 'CYSS_2', 'CYSS_1']	MNXR97007	ACSERLY-RXN	R00897	rxn00649	rea	iML1515
BPNT	['BPNT', 'R_BPNT']	MNXR96321	325-BISPHOSPHATE-NUCLEOTIDASE-RXN	R00188	['rxn11357', 'rxn00137']	rea	iML1515
PAPSR	['PAPSR', 'R_PAPSR']	MNXR102376	1.8.4.8-RXN	R02021	rxn05239	rea	iML1515
ASPK	['ASPK', 'R_ASPK_1', 'R_ASPK', 'ASPK_1']	MNXR96085	ASPARTATEKIN-RXN	R00480	rxn00337	rea	iML1515
ASAD	['R_ASADi', 'ASAD', 'R_ASAD', 'ASADH', 'ASADi', 'R_ASADH']	MNXR96039	ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	R02291	rxn01643	rea	iML1515
DAPDC	['DAPDC', 'R_DAPDC']	MNXR97141	DIAMINOPIMDECARB-RXN	R00451	rxn00313	rea	iML1515
EX_mmet_e	['R_EX_mmet_e', 'EX_mmet_e']	MNXR98760				rea	iML1515
METAT	['MATm', 'METAT', 'R_MATm', 'R_METAT']	MNXR101407	S-ADENMETSYN-RXN	R00177	rxn00126	rea	iML1515
ASCBPL	['R_ASCBPL', 'ASCBPL']	MNXR138067	RXN0-5214	R07677	rxn07492	rea	iML1515
ACBIPGT	['ACBIPGT', 'R_ACBIPGT']	MNXR95216	COBINPGUANYLYLTRANS-RXN	R05222	rxn03537	rea	iML1515
ADOCBLS	['ADOCBLS', 'R_ADOCBLS']	MNXR125857	COBALAMINSYN-RXN	R05223	rxn03538	rea	iML1515
ADOCBIK	['R_ADOCBIK', 'ADOCBIK']	MNXR95465	COBINAMIDEKIN-RXN	R05221	rxn03536	rea	iML1515
TMPK	['R_TMPK', 'TMPK']	MNXR104907	THI-P-KIN-RXN	R00617	rxn00438	rea	iML1515
HPPPNDO	['HPPPNDO', 'R_HPPPNDO', 'R_HPPPNDO_1', 'HPPPNDO_1']	MNXR100695	1.13.11.16-RXN	R04376	rxn03038	rea	iML1515
DHCINDO	['DHCINDO', 'R_DHCINDO', 'DHCINDO_1', 'R_DHCINDO_1']	MNXR97379		R06788	rxn04603	rea	iML1515
HKNDDH	['HKNDDH', 'R_HKNDDH_1', 'R_HKNDDH', 'HKNDDH_1']	MNXR138518				rea	iML1515
HKNTDH	['HKNTDH_1', 'HKNTDH', 'R_HKNTDH', 'R_HKNTDH_1']	MNXR138519				rea	iML1515
GLYCK2	['R_GLYCK2', 'GLYCK2']	MNXR100329	GKI-RXN	R08572		rea	iML1515
ENTCS	['R_ENTCS', 'R_ENTCS_1', 'ENTCS_1', 'ENTCS']	MNXR97933			rxn08420	rea	iML1515
SULR	['SULR_1', 'R_SULR', 'SULR', 'R_SULR_1', 'SULRi', 'R_SULRi']	MNXR104650	SULFITE-REDUCT-RXN	R00858	rxn00623	rea	iML1515
MANPGH	['R_MANPGH', 'MANPGH']	MNXR138579		R09645		rea	iML1515
URDGLYCD	['URDGLYCD', 'R_URDGLYCD']	MNXR105152	RXN0-7024	R02935		rea	iML1515
CBMKr	['R_CBMKr', 'CBMKr']	MNXR96482	CARBAMATE-KINASE-RXN	R00150	rxn00114	rea	iML1515
AMANAPEr	['AMANAPEr', 'R_AMANAPEr']	MNXR95804	NANE-RXN	R02087	rxn01506	rea	iML1515
ACM6PH	['ACM6PH', 'R_ACM6PH']	MNXR95273		R08555	rxn08044	rea	iML1515
NNATr	['R_NNATr', 'NNATm', 'NNATr', 'R_NNATn', 'NNATn', 'R_NNATm']	MNXR101978	NICONUCADENYLYLTRAN-RXN	R03005	rxn02155	rea	iML1515
CYTDH	['CYTDH', 'R_CYTDH']	MNXR97040	RXN0-361	R02137	rxn01541	rea	iML1515
PSERT	['R_PSERT', 'PSERT', 'R_PSAT', 'PSAT']	MNXR103225	PSERTRANSAM-RXN	R04173	rxn02914	rea	iML1515
AIRC2	['AIRC2', 'R_AIRC2']	MNXR95644				rea	iML1515
GAPD	['R_GAPDHm', 'GAPDHm', 'R_GAPDHi', 'GAPDHi', 'GAPDHf', 'R_GAPDHf', 'GAPD', 'R_GAPD', 'GAPDHh', 'R_GAPDHh']	MNXR100040	GAPOXNPHOSPHN-RXN	R01061	rxn00781	rea	iML1515
HEX1	['HEX1', 'R_HEX1']	MNXR100612		R00299	rxn00216	rea	iML1515
GND	['R_PGDHh', 'GND', 'R_GND', 'GNDer', 'R_GNDer', 'PGDHh']	MNXR100389	RXN-9952	R01528	rxn01115	rea	iML1515
TAUDO	['R_TAUDO', 'TAUDO']	MNXR104730	RXN0-299	R05320	rxn03630	rea	iML1515
DM_amob_c	['R_DM_amob_c', 'DM_amob_c']	MNXR97556				rea	iML1515
ME2	['R_ME2m', 'R_MDHC_nadp_hr', 'ME2', 'ME2m', 'R_ME2', 'MDHC_nadp_hr']	MNXR101443	MALIC-NADP-RXN	R00216	rxn00161	rea	iML1515
ARGSL	['ARGSL', 'R_ARGSL']	MNXR138059				rea	iML1515
CBPS	['R_HCGALm', 'CBPS', 'R_CBPS', 'CBPSn', 'R_CBPSn', 'HCGALm']	MNXR96485	CARBPSYN-RXN	R00575	rxn00414	rea	iML1515
GLU5K	['R_GLU5Km', 'GLU5Km', 'R_GLU5K', 'GLU5K']	MNXR100277	GLUTKIN-RXN	R00239	rxn00179	rea	iML1515
IPPS	['IPPSm', 'R_IPPSh', 'IPPS', 'R_IPPS', 'R_IPPSm', 'IPPSh']	MNXR100879	2-ISOPROPYLMALATESYN-RXN	R01213		rea	iML1515
EX_mg2_e	['R_EX_mg2_e', 'EX_mg2_e']	MNXR98756				rea	iML1515
ACOATA	['ACOATA', 'R_ACOATA', 'ACOATA_1', 'R_ACOATA_1', 'ACOATAm', 'R_ACOATAm']	MNXR95376	ACP-S-ACETYLTRANSFER-RXN	R01624	rxn05349	rea	iML1515
MLTG2	['MLTG2', 'R_MLTG2', 'RE0915E', 'R_RE0915E']	MNXR138615				rea	iML1515
MLTG1	['MLTG1e', 'R_MLTG1', 'MLTG1', 'R_MLTG1e', 'MLTG1ly', 'R_MLTG1ly']	MNXR138614				rea	iML1515
AMALT3	['R_AMALT3', 'AMALT3']	MNXR138049			rxn08128	rea	iML1515
MLTP3	['R_MLTP3', 'MLTP3']	MNXR138621			rxn08943	rea	iML1515
SPODM	['SPODMpp', 'R_SPODMn', 'SPODMn', 'R_SPODMm', 'R_SPODMpp', 'SPODMx', 'R_SPODMx', 'SPODM', 'R_SPODM', 'SPODMe', 'R_SPODMe', 'SPODMm']	MNXR104498	SUPEROX-DISMUT-RXN	R00275		rea	iML1515
AHCYSNS	['AHCYSNS', 'R_AHCYSNS']	MNXR95625	ADENOSYLHOMOCYSTEINE-NUCLEOSIDASE-RXN	R00194	rxn00143	rea	iML1515
TMK	['TMK', 'R_TMK']	MNXR138875			rxn01538	rea	iML1515
NTPP4	['R_NTPP4', 'NTPP4']	MNXR102053	RXN0-383	R00515	rxn00367	rea	iML1515
NTPP3	['R_DCTPDPm', 'DCTPDPn', 'R_DCTPDPn', 'R_NTPP3', 'DCTPDPm', 'NTPP3']	MNXR97203	DCTP-PYROPHOSPHATASE-RXN	R01668	rxn01222	rea	iML1515
NTPP6	['NTPP6', 'R_NTPP6']	MNXR102054	ATP-PYROPHOSPHATASE-RXN	R00087	['rxn00063', 'rxn05822']	rea	iML1515
NTPP7	['R_NTPP7', 'NTPP7', 'R_DTTPDPn', 'DTTPDPm', 'DTTPDPn', 'R_DTTPDPm']	MNXR97809	RXN0-5107	R11323		rea	iML1515
NTPP8	['R_r0166', 'r0166', 'R_NTPP8', 'NTPP8']	MNXR102055	RXN-14139	R00662	rxn00463	rea	iML1515
P5CR	['R_P5CR', 'PRO1y', 'R_PRO1y', 'R_P5CRm', 'P5CR', 'P5CRm']	MNXR102302			rxn00931	rea	iML1515
CYANST	['CYANST', 'R_CYANST', 'CYANSTm', 'R_CYANSTpp', 'CYANSTpp', 'R_CYANSTm']	MNXR138187	THIOSULFATE-SULFURTRANSFERASE-RXN	R01931	rxn01416	rea	iML1515
DHPPDA2	['DHPPDA2', 'R_DHPPDA2']	MNXR97435	RIBOFLAVINSYNDEAM-RXN	R03459		rea	iML1515
G5SADs	['R_G5SADrm', 'G5SADrm', 'R_G5SADs', 'G5SADs']	MNXR99897			['rxn11220', 'rxn02374']	rea	iML1515
GMAND	['R_GMAND', 'GMAND']	MNXR100377	GDPMANDEHYDRA-RXN	R00888	rxn00642	rea	iML1515
PPCSCT	['R_PPCSCT', 'PPCSCT']	MNXR103103				rea	iML1515
CYTD	['R_CYTD', 'CYTDn', 'CYTD', 'R_CYTDn']	MNXR97039	CYTIDEAM2-RXN	R01878	rxn01368	rea	iML1515
DCYTD	['R_DCYTD', 'DCYTD', 'DCYTDn', 'R_DCYTDn']	MNXR97207	CYTIDEAM-RXN	R02485	rxn01800	rea	iML1515
DBTS	['R_DBTS', 'DBTS']	MNXR97180	DETHIOBIOTIN-SYN-RXN	R03182	rxn02277	rea	iML1515
DCTPD	['DCTPD', 'R_DCTPD']	MNXR97201	DCTP-DEAM-RXN	R02325	rxn01672	rea	iML1515
DHDPS	['R_DHDPS', 'DHDPS']	MNXR97394				rea	iML1515
G1PACT	['G1PACT', 'R_G1PACT']	MNXR138455			rxn03638	rea	iML1515
GART	['R_GART', 'GART']	MNXR100042	GARTRANSFORMYL2-RXN	R06974	rxn04783	rea	iML1515
CSND	['CSND', 'R_CSND']	MNXR96927	CYTDEAM-RXN	R00974	rxn00717	rea	iML1515
GF6PTA	['GF6PTA', 'R_GF6PTA']	MNXR138476		R00768	rxn00555	rea	iML1515
H2SO	['H2SO', 'R_H2SO']	MNXR100493			rxn08688	rea	iML1515
